state,date,strat,type,bottom,top,lower,upper,central_lower,central_upper,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Nevada,2020-11-03,,estimate,0.017,0.058,0.03,0.046,0.035,0.041,0.037,0.038,0.013,,,,,,
Michigan,2020-10-05,,estimate,0.017,0.059,0.029,0.044,0.034,0.039,0.037,0.037,0.013,,,,,,
Rhode Island,2020-10-07,,estimate,0.017,0.062,0.025,0.041,0.027,0.033,0.037,0.039,0.015,,,,,,
Rhode Island,2020-10-15,,estimate,0.017,0.062,0.028,0.045,0.031,0.037,0.038,0.04,0.015,,,,,,
Nevada,2020-11-04,,estimate,0.017,0.062,0.029,0.046,0.031,0.037,0.038,0.038,0.014,,,,,,
Rhode Island,2020-10-03,,estimate,0.017,0.063,0.025,0.04,0.027,0.032,0.034,0.037,0.015,,,,,,
Maine,2020-10-13,,estimate,0.017,0.063,0.033,0.05,0.037,0.043,0.041,0.041,0.014,,,,,,
Missouri,2020-11-04,,estimate,0.017,0.065,0.029,0.048,0.038,0.044,0.041,0.041,0.015,,,,,,
Nebraska,2020-11-09,,estimate based on partial data,0.017,0.066,0.028,0.046,0.031,0.037,0.037,0.039,0.016,,,,,,
Vermont,2020-10-07,,estimate,0.017,0.072,0.034,0.055,0.038,0.046,0.044,0.045,0.017,,,,,,
Vermont,2020-10-06,,estimate,0.017,0.072,0.034,0.055,0.041,0.048,0.046,0.046,0.017,,,,,,
Massachusetts,2020-11-09,,estimate based on partial data,0.017,0.081,0.031,0.054,0.04,0.048,0.046,0.047,0.021,,,,,,
Louisiana,2020-11-01,,estimate,0.017,0.09,0.035,0.066,0.035,0.047,0.051,0.052,0.023,,,,,,
Colorado,2020-11-12,,estimate based on partial data,0.017,0.094,0.044,0.069,0.05,0.059,0.057,0.057,0.024,,,,,,
Kansas,2020-11-04,,estimate,0.017,0.098,0.034,0.064,0.041,0.052,0.053,0.057,0.026,,,,,,
Colorado,2020-11-13,,estimate based on partial data,0.017,0.099,0.043,0.07,0.052,0.061,0.057,0.056,0.026,,,,,,
Kansas,2020-11-05,,estimate based on partial data,0.017,0.103,0.033,0.065,0.037,0.049,0.054,0.058,0.028,,,,,,
New Hampshire,2020-11-15,,estimate based on partial data,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-16,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-17,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-18,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-19,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-20,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-21,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-22,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-23,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-24,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-25,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-26,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-27,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-28,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
New Hampshire,2020-11-29,,forecast,0.017,0.126,0.036,0.069,0.045,0.058,0.06,0.066,0.037,,,,,,
North Dakota,2020-09-28,,estimate,0.018,0.035,0.023,0.028,0.024,0.026,0.026,0.026,0.005,,,,,,
North Dakota,2020-10-27,,estimate,0.018,0.037,0.024,0.031,0.025,0.028,0.028,0.028,0.006,,,,,,
North Dakota,2020-10-28,,estimate,0.018,0.037,0.024,0.031,0.026,0.029,0.027,0.027,0.006,,,,,,
New Jersey,2020-09-26,,estimate,0.018,0.037,0.024,0.031,0.027,0.029,0.028,0.028,0.006,,,,,,
New Jersey,2020-09-27,,estimate,0.018,0.038,0.025,0.032,0.027,0.03,0.028,0.028,0.006,,,,,,
New Jersey,2020-09-29,,estimate,0.018,0.038,0.025,0.032,0.028,0.03,0.028,0.028,0.006,,,,,,
New Jersey,2020-09-30,,estimate,0.018,0.039,0.025,0.032,0.027,0.029,0.029,0.028,0.006,,,,,,
New Jersey,2020-10-01,,estimate,0.018,0.039,0.026,0.033,0.028,0.03,0.029,0.029,0.006,,,,,,
New Jersey,2020-10-03,,estimate,0.018,0.039,0.026,0.034,0.028,0.031,0.03,0.029,0.006,,,,,,
Kentucky,2020-10-11,,estimate,0.018,0.041,0.023,0.031,0.026,0.029,0.028,0.029,0.007,,,,,,
Kentucky,2020-10-12,,estimate,0.018,0.041,0.023,0.032,0.026,0.029,0.029,0.029,0.007,,,,,,
Kentucky,2020-10-13,,estimate,0.018,0.041,0.024,0.032,0.028,0.031,0.029,0.03,0.007,,,,,,
Nebraska,2020-10-09,,estimate,0.018,0.041,0.025,0.033,0.026,0.029,0.029,0.029,0.007,,,,,,
Idaho,2020-09-26,,estimate,0.018,0.042,0.021,0.03,0.025,0.029,0.028,0.029,0.008,,,,,,
Idaho,2020-09-30,,estimate,0.018,0.042,0.022,0.03,0.026,0.03,0.028,0.029,0.008,,,,,,
Idaho,2020-09-27,,estimate,0.018,0.042,0.022,0.031,0.023,0.026,0.028,0.029,0.008,,,,,,
Idaho,2020-09-25,,estimate,0.018,0.042,0.022,0.031,0.024,0.028,0.028,0.029,0.008,,,,,,
Idaho,2020-09-28,,estimate,0.018,0.042,0.022,0.031,0.025,0.029,0.028,0.029,0.008,,,,,,
Utah,2020-09-19,,estimate,0.018,0.042,0.024,0.033,0.026,0.03,0.029,0.03,0.007,,,,,,
Kentucky,2020-10-25,,estimate,0.018,0.042,0.025,0.034,0.028,0.031,0.03,0.03,0.007,,,,,,
Kentucky,2020-10-26,,estimate,0.018,0.042,0.025,0.035,0.028,0.032,0.03,0.03,0.008,,,,,,
Kentucky,2020-10-23,,estimate,0.018,0.042,0.026,0.034,0.028,0.031,0.03,0.031,0.007,,,,,,
Nebraska,2020-10-11,,estimate,0.018,0.042,0.026,0.034,0.029,0.032,0.03,0.029,0.007,,,,,,
Alaska,2020-09-20,,estimate,0.018,0.043,0.025,0.033,0.027,0.03,0.03,0.031,0.008,,,,,,
Utah,2020-10-22,,estimate,0.018,0.043,0.025,0.034,0.027,0.031,0.029,0.03,0.008,,,,,,
Utah,2020-10-23,,estimate,0.018,0.043,0.025,0.035,0.029,0.032,0.03,0.031,0.008,,,,,,
South Dakota,2020-10-21,,estimate,0.018,0.044,0.026,0.035,0.028,0.032,0.03,0.03,0.008,,,,,,
Oregon,2020-10-19,,estimate,0.018,0.044,0.026,0.036,0.028,0.031,0.031,0.031,0.008,,,,,,
California,2020-10-25,,estimate,0.018,0.044,0.026,0.036,0.031,0.034,0.031,0.031,0.008,,,,,,
South Dakota,2020-09-19,,estimate,0.018,0.045,0.023,0.033,0.026,0.03,0.03,0.031,0.009,,,,,,
Washington,2020-10-20,,estimate,0.018,0.045,0.026,0.037,0.031,0.035,0.031,0.031,0.008,,,,,,
Ohio,2020-09-27,,estimate,0.018,0.046,0.025,0.036,0.027,0.031,0.031,0.032,0.009,,,,,,
Illinois,2020-09-30,,estimate,0.018,0.046,0.026,0.037,0.028,0.032,0.032,0.032,0.009,,,,,,
Missouri,2020-10-21,,estimate,0.018,0.047,0.025,0.036,0.027,0.031,0.032,0.033,0.009,,,,,,
Nevada,2020-10-22,,estimate,0.018,0.047,0.025,0.036,0.029,0.034,0.032,0.032,0.009,,,,,,
Nevada,2020-10-23,,estimate,0.018,0.047,0.025,0.036,0.03,0.034,0.032,0.033,0.009,,,,,,
Indiana,2020-10-14,,estimate,0.018,0.047,0.027,0.041,0.035,0.04,0.033,0.033,0.009,,,,,,
Nevada,2020-10-24,,estimate,0.018,0.048,0.025,0.037,0.031,0.035,0.033,0.033,0.009,,,,,,
Nevada,2020-10-25,,estimate,0.018,0.048,0.028,0.04,0.029,0.034,0.033,0.034,0.009,,,,,,
Minnesota,2020-10-13,,estimate,0.018,0.048,0.028,0.04,0.033,0.037,0.034,0.033,0.009,,,,,,
Nevada,2020-10-26,,estimate,0.018,0.049,0.026,0.038,0.031,0.035,0.034,0.034,0.009,,,,,,
West Virginia,2020-10-19,,estimate,0.018,0.049,0.028,0.039,0.031,0.035,0.034,0.034,0.009,,,,,,
West Virginia,2020-10-20,,estimate,0.018,0.049,0.029,0.041,0.032,0.036,0.035,0.034,0.009,,,,,,
Wisconsin,2020-09-17,,estimate,0.018,0.049,0.031,0.041,0.032,0.035,0.035,0.035,0.01,,,,,,
New Hampshire,2020-10-02,,estimate,0.018,0.05,0.026,0.037,0.032,0.036,0.033,0.034,0.01,,,,,,
Pennsylvania,2020-10-16,,estimate,0.018,0.05,0.027,0.038,0.031,0.035,0.033,0.033,0.01,,,,,,
Wisconsin,2020-09-18,,estimate,0.018,0.05,0.03,0.04,0.032,0.036,0.034,0.034,0.01,,,,,,
New York,2020-09-26,,estimate,0.018,0.052,0.026,0.04,0.029,0.035,0.034,0.035,0.011,,,,,,
New Hampshire,2020-10-01,,estimate,0.018,0.052,0.027,0.038,0.032,0.036,0.034,0.035,0.011,,,,,,
New Mexico,2020-09-13,,estimate,0.018,0.052,0.027,0.04,0.032,0.037,0.034,0.035,0.011,,,,,,
New Hampshire,2020-09-30,,estimate,0.018,0.053,0.027,0.038,0.03,0.034,0.034,0.036,0.011,,,,,,
New York,2020-09-24,,estimate,0.018,0.055,0.026,0.042,0.034,0.04,0.037,0.037,0.011,,,,,,
New Hampshire,2020-09-29,,estimate,0.018,0.055,0.027,0.039,0.031,0.035,0.034,0.036,0.012,,,,,,
New Hampshire,2020-09-28,,estimate,0.018,0.056,0.027,0.038,0.032,0.036,0.034,0.037,0.012,,,,,,
New York,2020-09-23,,estimate,0.018,0.056,0.027,0.043,0.034,0.04,0.037,0.038,0.012,,,,,,
Nevada,2020-11-02,,estimate,0.018,0.056,0.028,0.043,0.033,0.039,0.037,0.037,0.012,,,,,,
Nebraska,2020-11-06,,estimate based on partial data,0.018,0.061,0.029,0.045,0.031,0.037,0.038,0.039,0.013,,,,,,
Michigan,2020-10-06,,estimate,0.018,0.061,0.03,0.046,0.033,0.038,0.038,0.039,0.013,,,,,,
Rhode Island,2020-10-12,,estimate,0.018,0.062,0.026,0.042,0.033,0.039,0.038,0.04,0.015,,,,,,
Nebraska,2020-11-07,,estimate based on partial data,0.018,0.062,0.027,0.044,0.031,0.037,0.038,0.039,0.014,,,,,,
Rhode Island,2020-10-13,,estimate,0.018,0.063,0.026,0.043,0.034,0.04,0.038,0.04,0.015,,,,,,
Rhode Island,2020-10-17,,estimate,0.018,0.063,0.027,0.044,0.032,0.039,0.038,0.039,0.015,,,,,,
Rhode Island,2020-10-14,,estimate,0.018,0.063,0.027,0.044,0.033,0.04,0.038,0.04,0.015,,,,,,
Rhode Island,2020-10-05,,estimate,0.018,0.064,0.025,0.04,0.028,0.034,0.036,0.038,0.015,,,,,,
Rhode Island,2020-10-23,,estimate,0.018,0.064,0.026,0.044,0.03,0.037,0.038,0.039,0.015,,,,,,
Nebraska,2020-11-08,,estimate based on partial data,0.018,0.065,0.027,0.044,0.031,0.037,0.037,0.039,0.015,,,,,,
Kansas,2020-10-24,,estimate,0.018,0.065,0.031,0.048,0.035,0.041,0.039,0.039,0.015,,,,,,
Kansas,2020-10-25,,estimate,0.018,0.065,0.032,0.05,0.034,0.04,0.041,0.041,0.015,,,,,,
Kansas,2020-10-26,,estimate,0.018,0.067,0.033,0.051,0.036,0.043,0.042,0.043,0.015,,,,,,
Illinois,2020-11-07,,estimate based on partial data,0.018,0.072,0.035,0.056,0.044,0.052,0.045,0.045,0.017,,,,,,
Utah,2020-11-09,,estimate based on partial data,0.018,0.074,0.029,0.05,0.036,0.044,0.042,0.044,0.018,,,,,,
Vermont,2020-10-04,,estimate,0.018,0.077,0.035,0.058,0.042,0.05,0.048,0.049,0.018,,,,,,
Iowa,2020-11-05,,estimate based on partial data,0.018,0.081,0.042,0.067,0.05,0.059,0.051,0.05,0.019,,,,,,
Pennsylvania,2020-11-07,,estimate based on partial data,0.018,0.086,0.031,0.056,0.035,0.045,0.046,0.049,0.022,,,,,,
Vermont,2020-09-27,,estimate,0.018,0.087,0.033,0.06,0.04,0.05,0.051,0.053,0.022,,,,,,
Michigan,2020-11-04,,estimate,0.018,0.088,0.037,0.064,0.045,0.055,0.053,0.053,0.022,,,,,,
California,2020-11-11,,estimate based on partial data,0.018,0.091,0.034,0.062,0.04,0.05,0.052,0.055,0.023,,,,,,
Maryland,2020-11-11,,estimate based on partial data,0.018,0.102,0.042,0.072,0.05,0.061,0.057,0.058,0.026,,,,,,
Washington,2020-11-14,,estimate based on partial data,0.018,0.109,0.036,0.07,0.049,0.061,0.058,0.061,0.03,,,,,,
West Virginia,2020-11-11,,estimate based on partial data,0.018,0.109,0.039,0.071,0.048,0.06,0.058,0.06,0.028,,,,,,
North Dakota,2020-09-29,,estimate,0.019,0.036,0.023,0.028,0.024,0.026,0.026,0.027,0.005,,,,,,
North Dakota,2020-09-30,,estimate,0.019,0.037,0.023,0.029,0.025,0.027,0.027,0.027,0.005,,,,,,
North Dakota,2020-10-01,,estimate,0.019,0.037,0.023,0.029,0.025,0.027,0.027,0.028,0.005,,,,,,
North Dakota,2020-10-26,,estimate,0.019,0.038,0.024,0.031,0.026,0.029,0.028,0.028,0.006,,,,,,
New Jersey,2020-10-02,,estimate,0.019,0.039,0.026,0.033,0.028,0.031,0.029,0.029,0.006,,,,,,
New Jersey,2020-10-05,,estimate,0.019,0.04,0.028,0.036,0.029,0.032,0.031,0.03,0.006,,,,,,
Kentucky,2020-10-14,,estimate,0.019,0.042,0.024,0.033,0.028,0.031,0.03,0.03,0.007,,,,,,
Kentucky,2020-10-16,,estimate,0.019,0.042,0.024,0.033,0.028,0.031,0.03,0.031,0.007,,,,,,
Nebraska,2020-10-12,,estimate,0.019,0.042,0.026,0.035,0.029,0.032,0.03,0.03,0.007,,,,,,
Kentucky,2020-10-22,,estimate,0.019,0.042,0.027,0.035,0.028,0.031,0.031,0.031,0.007,,,,,,
Kentucky,2020-10-24,,estimate,0.019,0.043,0.026,0.035,0.028,0.031,0.03,0.03,0.007,,,,,,
Utah,2020-09-18,,estimate,0.019,0.044,0.025,0.034,0.028,0.031,0.031,0.032,0.008,,,,,,
South Dakota,2020-10-20,,estimate,0.019,0.044,0.026,0.035,0.03,0.033,0.031,0.031,0.008,,,,,,
Utah,2020-10-24,,estimate,0.019,0.045,0.025,0.035,0.028,0.032,0.032,0.032,0.008,,,,,,
Alaska,2020-09-22,,estimate,0.019,0.045,0.026,0.035,0.029,0.032,0.032,0.033,0.008,,,,,,
South Dakota,2020-10-19,,estimate,0.019,0.045,0.027,0.037,0.031,0.034,0.032,0.032,0.008,,,,,,
California,2020-10-26,,estimate,0.019,0.045,0.027,0.037,0.032,0.036,0.033,0.032,0.008,,,,,,
South Dakota,2020-10-18,,estimate,0.019,0.045,0.028,0.038,0.032,0.035,0.033,0.033,0.008,,,,,,
South Dakota,2020-09-20,,estimate,0.019,0.046,0.024,0.034,0.028,0.031,0.031,0.032,0.009,,,,,,
South Dakota,2020-09-21,,estimate,0.019,0.046,0.025,0.035,0.028,0.032,0.031,0.032,0.008,,,,,,
District of Columbia,2020-10-24,,estimate,0.019,0.047,0.026,0.037,0.031,0.035,0.033,0.033,0.009,,,,,,
New York,2020-10-21,,estimate,0.019,0.047,0.029,0.04,0.032,0.035,0.034,0.034,0.009,,,,,,
Missouri,2020-10-22,,estimate,0.019,0.048,0.026,0.038,0.032,0.037,0.034,0.034,0.009,,,,,,
Massachusetts,2020-10-12,,estimate,0.019,0.048,0.027,0.038,0.032,0.036,0.033,0.033,0.009,,,,,,
Indiana,2020-09-29,,estimate,0.019,0.048,0.029,0.041,0.035,0.039,0.035,0.035,0.009,,,,,,
Nevada,2020-10-28,,estimate,0.019,0.05,0.029,0.041,0.034,0.039,0.035,0.035,0.01,,,,,,
Nevada,2020-10-27,,estimate,0.019,0.05,0.029,0.042,0.032,0.036,0.035,0.035,0.01,,,,,,
Montana,2020-10-05,,estimate,0.019,0.05,0.029,0.042,0.032,0.037,0.034,0.034,0.009,,,,,,
Wisconsin,2020-09-16,,estimate,0.019,0.05,0.031,0.04,0.033,0.036,0.035,0.036,0.009,,,,,,
West Virginia,2020-10-21,,estimate,0.019,0.05,0.031,0.043,0.033,0.037,0.036,0.035,0.009,,,,,,
Montana,2020-09-08,,estimate,0.019,0.051,0.028,0.04,0.033,0.037,0.034,0.034,0.01,,,,,,
New Mexico,2020-10-23,,estimate,0.019,0.051,0.028,0.041,0.033,0.038,0.034,0.034,0.01,,,,,,
Nevada,2020-10-29,,estimate,0.019,0.051,0.029,0.042,0.035,0.04,0.036,0.036,0.01,,,,,,
Pennsylvania,2020-10-19,,estimate,0.019,0.052,0.027,0.04,0.032,0.037,0.035,0.036,0.011,,,,,,
New York,2020-09-25,,estimate,0.019,0.054,0.026,0.041,0.033,0.039,0.036,0.036,0.011,,,,,,
Nevada,2020-10-31,,estimate,0.019,0.054,0.029,0.043,0.03,0.036,0.036,0.037,0.011,,,,,,
Iowa,2020-10-14,,estimate,0.019,0.055,0.03,0.044,0.033,0.038,0.037,0.036,0.011,,,,,,
New Hampshire,2020-09-24,,estimate,0.019,0.056,0.026,0.037,0.03,0.034,0.034,0.036,0.012,,,,,,
New Hampshire,2020-09-26,,estimate,0.019,0.058,0.027,0.038,0.031,0.035,0.034,0.037,0.012,,,,,,
Rhode Island,2020-10-09,,estimate,0.019,0.062,0.026,0.042,0.029,0.035,0.038,0.04,0.015,,,,,,
Rhode Island,2020-10-10,,estimate,0.019,0.062,0.027,0.043,0.029,0.035,0.038,0.04,0.015,,,,,,
Michigan,2020-10-07,,estimate,0.019,0.062,0.031,0.047,0.035,0.041,0.039,0.04,0.013,,,,,,
Rhode Island,2020-10-11,,estimate,0.019,0.063,0.026,0.042,0.029,0.035,0.038,0.04,0.015,,,,,,
Rhode Island,2020-10-08,,estimate,0.019,0.063,0.027,0.042,0.028,0.034,0.037,0.039,0.015,,,,,,
Rhode Island,2020-10-22,,estimate,0.019,0.064,0.027,0.044,0.032,0.039,0.038,0.039,0.015,,,,,,
Rhode Island,2020-10-16,,estimate,0.019,0.064,0.028,0.045,0.029,0.035,0.038,0.04,0.015,,,,,,
Rhode Island,2020-10-19,,estimate,0.019,0.064,0.028,0.045,0.031,0.038,0.038,0.039,0.015,,,,,,
Rhode Island,2020-10-21,,estimate,0.019,0.064,0.028,0.045,0.032,0.039,0.038,0.039,0.015,,,,,,
Rhode Island,2020-10-20,,estimate,0.019,0.064,0.028,0.045,0.034,0.04,0.038,0.039,0.015,,,,,,
Utah,2020-11-07,,estimate based on partial data,0.019,0.067,0.032,0.052,0.034,0.041,0.043,0.044,0.015,,,,,,
Utah,2020-11-08,,estimate based on partial data,0.019,0.071,0.03,0.051,0.035,0.043,0.043,0.044,0.016,,,,,,
Kansas,2020-10-28,,estimate,0.019,0.072,0.035,0.055,0.042,0.05,0.046,0.047,0.017,,,,,,
Pennsylvania,2020-11-04,,estimate,0.019,0.076,0.033,0.055,0.035,0.043,0.045,0.048,0.018,,,,,,
Oregon,2020-11-08,,estimate based on partial data,0.019,0.078,0.036,0.058,0.042,0.05,0.047,0.047,0.018,,,,,,
Vermont,2020-10-21,,estimate,0.019,0.078,0.039,0.063,0.046,0.055,0.049,0.047,0.018,,,,,,
Massachusetts,2020-11-08,,estimate based on partial data,0.019,0.079,0.033,0.054,0.04,0.048,0.045,0.047,0.02,,,,,,
Pennsylvania,2020-11-06,,estimate based on partial data,0.019,0.083,0.032,0.056,0.036,0.045,0.046,0.048,0.021,,,,,,
Kansas,2020-11-01,,estimate,0.019,0.087,0.034,0.06,0.042,0.052,0.05,0.053,0.021,,,,,,
Kansas,2020-11-02,,estimate,0.019,0.091,0.032,0.06,0.044,0.054,0.052,0.054,0.023,,,,,,
Kansas,2020-11-03,,estimate,0.019,0.095,0.034,0.063,0.04,0.051,0.053,0.056,0.024,,,,,,
New York,2020-11-11,,estimate based on partial data,0.019,0.104,0.041,0.073,0.049,0.061,0.058,0.059,0.027,,,,,,
Minnesota,2020-11-11,,estimate based on partial data,0.019,0.104,0.045,0.075,0.062,0.072,0.063,0.063,0.027,,,,,,
Washington,2020-11-13,,estimate based on partial data,0.019,0.105,0.038,0.07,0.049,0.061,0.058,0.061,0.028,,,,,,
Ohio,2020-11-15,,estimate based on partial data,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-16,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-17,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-18,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-19,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-20,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-21,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-22,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-23,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-24,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-25,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-26,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-27,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-28,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
Ohio,2020-11-29,,forecast,0.019,0.128,0.048,0.087,0.052,0.066,0.068,0.071,0.035,,,,,,
North Dakota,2020-10-02,,estimate,0.02,0.037,0.023,0.029,0.025,0.027,0.027,0.028,0.005,,,,,,
North Dakota,2020-10-25,,estimate,0.02,0.038,0.025,0.031,0.026,0.028,0.028,0.029,0.006,,,,,,
New Jersey,2020-10-04,,estimate,0.02,0.04,0.027,0.035,0.029,0.032,0.03,0.03,0.006,,,,,,
New Jersey,2020-10-06,,estimate,0.02,0.04,0.028,0.036,0.031,0.034,0.031,0.031,0.006,,,,,,
New Jersey,2020-10-07,,estimate,0.02,0.041,0.029,0.036,0.032,0.035,0.032,0.031,0.006,,,,,,
Kentucky,2020-10-18,,estimate,0.02,0.042,0.026,0.034,0.028,0.031,0.031,0.031,0.007,,,,,,
Kentucky,2020-10-21,,estimate,0.02,0.042,0.026,0.034,0.029,0.032,0.031,0.031,0.007,,,,,,
Kentucky,2020-10-19,,estimate,0.02,0.042,0.026,0.035,0.028,0.031,0.031,0.031,0.007,,,,,,
Kentucky,2020-10-15,,estimate,0.02,0.043,0.025,0.034,0.028,0.03,0.03,0.031,0.007,,,,,,
Kentucky,2020-10-17,,estimate,0.02,0.043,0.026,0.034,0.028,0.031,0.031,0.031,0.007,,,,,,
Nebraska,2020-10-14,,estimate,0.02,0.043,0.026,0.035,0.03,0.033,0.031,0.031,0.007,,,,,,
Nebraska,2020-10-13,,estimate,0.02,0.043,0.027,0.035,0.029,0.032,0.03,0.03,0.007,,,,,,
Alaska,2020-09-21,,estimate,0.02,0.046,0.026,0.034,0.028,0.031,0.031,0.032,0.008,,,,,,
South Dakota,2020-09-22,,estimate,0.02,0.046,0.026,0.036,0.03,0.034,0.032,0.033,0.008,,,,,,
South Dakota,2020-09-23,,estimate,0.02,0.046,0.027,0.037,0.03,0.033,0.032,0.033,0.008,,,,,,
South Dakota,2020-09-24,,estimate,0.02,0.046,0.027,0.037,0.03,0.034,0.032,0.033,0.008,,,,,,
Utah,2020-10-25,,estimate,0.02,0.046,0.027,0.037,0.031,0.035,0.033,0.033,0.008,,,,,,
South Dakota,2020-10-17,,estimate,0.02,0.046,0.029,0.038,0.032,0.035,0.033,0.034,0.008,,,,,,
Indiana,2020-10-13,,estimate,0.02,0.047,0.027,0.038,0.027,0.031,0.034,0.034,0.008,,,,,,
Oregon,2020-10-20,,estimate,0.02,0.047,0.028,0.037,0.032,0.035,0.033,0.034,0.008,,,,,,
Ohio,2020-09-28,,estimate,0.02,0.048,0.027,0.038,0.028,0.032,0.033,0.034,0.009,,,,,,
Illinois,2020-10-01,,estimate,0.02,0.048,0.027,0.038,0.03,0.034,0.033,0.034,0.009,,,,,,
Colorado,2020-10-03,,estimate,0.02,0.048,0.029,0.04,0.033,0.036,0.034,0.033,0.009,,,,,,
District of Columbia,2020-10-25,,estimate,0.02,0.049,0.027,0.038,0.032,0.036,0.034,0.034,0.009,,,,,,
Maryland,2020-10-22,,estimate,0.02,0.049,0.029,0.04,0.033,0.037,0.034,0.034,0.009,,,,,,
District of Columbia,2020-10-26,,estimate,0.02,0.05,0.028,0.04,0.033,0.037,0.035,0.036,0.009,,,,,,
Alaska,2020-10-30,,estimate,0.02,0.05,0.029,0.04,0.034,0.038,0.035,0.035,0.009,,,,,,
Missouri,2020-10-23,,estimate,0.02,0.051,0.028,0.04,0.033,0.037,0.035,0.035,0.01,,,,,,
Alaska,2020-10-31,,estimate,0.02,0.051,0.029,0.041,0.033,0.037,0.035,0.034,0.01,,,,,,
West Virginia,2020-10-22,,estimate,0.02,0.051,0.03,0.042,0.035,0.039,0.037,0.036,0.01,,,,,,
Montana,2020-10-04,,estimate,0.02,0.051,0.031,0.044,0.033,0.037,0.036,0.036,0.01,,,,,,
Pennsylvania,2020-10-18,,estimate,0.02,0.052,0.027,0.04,0.031,0.036,0.034,0.035,0.01,,,,,,
New Mexico,2020-10-22,,estimate,0.02,0.052,0.029,0.042,0.034,0.038,0.035,0.035,0.01,,,,,,
Missouri,2020-10-24,,estimate,0.02,0.052,0.03,0.042,0.035,0.04,0.036,0.037,0.01,,,,,,
New Hampshire,2020-10-19,,estimate,0.02,0.052,0.033,0.044,0.036,0.04,0.037,0.036,0.01,,,,,,
Nevada,2020-10-30,,estimate,0.02,0.053,0.028,0.042,0.03,0.035,0.036,0.036,0.01,,,,,,
Nevada,2020-11-01,,estimate,0.02,0.055,0.029,0.043,0.032,0.038,0.037,0.037,0.011,,,,,,
New Hampshire,2020-09-25,,estimate,0.02,0.058,0.026,0.037,0.031,0.035,0.034,0.036,0.012,,,,,,
Nebraska,2020-11-04,,estimate,0.02,0.059,0.029,0.044,0.033,0.039,0.038,0.04,0.012,,,,,,
Nebraska,2020-11-05,,estimate based on partial data,0.02,0.061,0.03,0.045,0.031,0.037,0.038,0.039,0.013,,,,,,
Michigan,2020-10-09,,estimate,0.02,0.063,0.032,0.048,0.038,0.044,0.042,0.043,0.013,,,,,,
