state,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Arizona,2021-01-02,,estimate,8352,8830,3362,4203,6418,7597,9254,10746,14829
Arizona,2021-01-03,,estimate,6145,6474,2433,3081,4768,5597,6769,7851,10790
Arizona,2021-01-04,,estimate,6265,6590,2448,3213,4829,5701,6892,7983,11087
Arizona,2021-01-05,,estimate,10151,10779,4107,5214,7770,9216,11210,13165,18318
Arizona,2021-01-06,,estimate,6692,7003,2648,3320,5045,6033,7385,8514,11989
Arizona,2021-01-07,,estimate,8637,9050,3432,4253,6556,7815,9502,11067,15305
Arizona,2021-01-08,,estimate based on partial data,8866,9325,3476,4406,6826,8055,9757,11376,15910
Arizona,2021-01-09,,estimate based on partial data,8878,9361,3593,4425,6760,8062,9751,11330,15882
Arizona,2021-01-10,,estimate based on partial data,6364,6653,2444,3279,4912,5787,6955,8049,11039
Arizona,2021-01-11,,estimate based on partial data,6464,6810,2543,3297,4990,5867,7112,8273,11425
Arizona,2021-01-12,,estimate based on partial data,10597,11109,4252,5278,8042,9635,11610,13420,19077
Arizona,2021-01-13,,estimate based on partial data,6750,7063,2665,3374,5155,6123,7345,8576,11961
Arizona,2021-01-14,,estimate based on partial data,8736,9252,3593,4385,6694,7884,9571,11267,16035
Arizona,2021-01-15,,estimate based on partial data,9070,9469,3650,4357,6820,8156,9975,11474,16011
Arizona,2021-01-16,,estimate based on partial data,9006,9551,3739,4474,6868,8176,9918,11625,16583
Arizona,2021-01-17,,estimate based on partial data,6373,6728,2651,3088,4810,5764,6977,8207,11554
Arizona,2021-01-18,,estimate based on partial data,6410,6837,2753,3086,4854,5795,7087,8371,11872
Arizona,2021-01-19,,forecast,10246,10976,4471,4926,7834,9258,11384,13405,19394
Arizona,2021-01-20,,forecast,6638,7072,2905,3166,5023,5974,7376,8720,12413
Arizona,2021-01-21,,forecast,8598,9196,3911,4104,6373,7697,9543,11235,16370
Arizona,2021-01-22,,forecast,8632,9317,3947,4099,6524,7823,9583,11422,16616
Arizona,2021-01-23,,forecast,8664,9371,4072,4081,6437,7784,9730,11602,17036
Arizona,2021-01-24,,forecast,6156,6677,2971,2806,4524,5552,6886,8227,12287
Arizona,2021-01-25,,forecast,6327,6890,3158,2993,4668,5636,7073,8407,12853
Arizona,2021-01-26,,forecast,10178,11081,5269,4334,7292,9051,11362,13803,20744
Arizona,2021-01-27,,forecast,6561,7126,3388,2737,4663,5764,7371,8928,13464
Arizona,2021-01-28,,forecast,8447,9271,4509,3467,5986,7444,9578,11716,17574
Arizona,2021-01-29,,forecast,8557,9460,4764,3578,6094,7556,9586,11732,18512
Arizona,2021-01-30,,forecast,8454,9450,4965,3440,5978,7420,9568,11893,18794
Arizona,2021-01-31,,forecast,6075,6773,3585,2302,4279,5369,6907,8528,13593
Arizona,2021-02-01,,forecast,6194,6978,3871,2363,4286,5438,7081,8754,14261
Arkansas,2020-09-28,,estimate,445,456,118,282,373,417,473,527,671
Arkansas,2020-09-29,,estimate,736,754,191,473,621,690,786,869,1093
Arkansas,2020-09-30,,estimate,857,877,226,549,713,800,914,1017,1278
Arkansas,2020-10-01,,estimate,968,988,252,611,809,905,1031,1145,1426
Arkansas,2020-10-02,,estimate,963,987,251,620,810,904,1027,1143,1427
Arkansas,2020-10-03,,estimate,796,818,211,515,666,746,856,952,1185
Arkansas,2020-10-04,,estimate,560,572,147,350,468,523,595,661,834
Arkansas,2020-10-05,,estimate,498,513,132,323,420,468,535,594,749
Arkansas,2020-10-06,,estimate,821,839,209,528,690,773,872,970,1222
Arkansas,2020-10-07,,estimate,938,959,243,600,789,880,1002,1109,1385
Arkansas,2020-10-08,,estimate,1040,1061,265,660,874,980,1108,1227,1537
Arkansas,2020-10-09,,estimate,1039,1063,265,668,876,976,1108,1231,1531
Arkansas,2020-10-10,,estimate,854,877,221,551,718,801,909,1014,1283
Arkansas,2020-10-11,,estimate,601,615,158,382,501,563,643,713,896
Arkansas,2020-10-12,,estimate,539,549,140,345,449,502,571,633,804
Arkansas,2020-10-13,,estimate,874,895,226,558,735,824,931,1036,1289
Arkansas,2020-10-14,,estimate,1008,1029,262,643,842,944,1077,1187,1489
Arkansas,2020-10-15,,estimate,1114,1141,289,709,940,1047,1187,1319,1647
Arkansas,2020-10-16,,estimate,1116,1136,284,716,937,1048,1182,1305,1640
Arkansas,2020-10-17,,estimate,938,957,242,597,789,881,996,1101,1383
Arkansas,2020-10-18,,estimate,650,669,173,419,547,609,697,772,980
Arkansas,2020-10-19,,estimate,584,598,153,372,491,548,620,690,869
Arkansas,2020-10-20,,estimate,960,979,249,613,799,898,1023,1129,1424
Arkansas,2020-10-21,,estimate,1094,1116,282,704,915,1023,1166,1290,1616
Arkansas,2020-10-22,,estimate,1217,1247,321,778,1022,1143,1296,1441,1822
Arkansas,2020-10-23,,estimate,1225,1248,314,786,1024,1150,1302,1440,1817
Arkansas,2020-10-24,,estimate,1021,1041,262,646,859,960,1082,1204,1495
Arkansas,2020-10-25,,estimate,707,729,183,466,600,667,755,840,1049
Arkansas,2020-10-26,,estimate,645,658,166,412,541,602,685,754,951
Arkansas,2020-10-27,,estimate,1060,1081,271,682,885,991,1133,1250,1560
Arkansas,2020-10-28,,estimate,1217,1252,320,786,1029,1148,1296,1439,1830
Arkansas,2020-10-29,,estimate,1381,1406,355,881,1153,1292,1471,1625,2029
Arkansas,2020-10-30,,estimate,1372,1411,365,885,1154,1289,1463,1630,2059
Arkansas,2020-10-31,,estimate,1142,1169,296,726,962,1072,1216,1348,1695
Arkansas,2020-11-01,,estimate,814,833,217,513,679,763,865,958,1215
Arkansas,2020-11-02,,estimate,740,755,190,478,617,692,785,877,1096
Arkansas,2020-11-03,,estimate,1210,1238,308,772,1024,1135,1287,1428,1801
Arkansas,2020-11-04,,estimate,1394,1423,359,887,1170,1312,1482,1644,2052
Arkansas,2020-11-05,,estimate,1576,1616,416,999,1317,1480,1683,1871,2342
Arkansas,2020-11-06,,estimate,1583,1620,408,1021,1330,1485,1685,1866,2332
Arkansas,2020-11-07,,estimate,1332,1359,344,845,1119,1243,1418,1573,1961
Arkansas,2020-11-08,,estimate,937,959,245,598,784,877,997,1109,1393
Arkansas,2020-11-09,,estimate,854,871,223,539,717,795,907,1013,1263
Arkansas,2020-11-10,,estimate,1395,1420,356,886,1174,1308,1477,1633,2054
Arkansas,2020-11-11,,estimate,1613,1652,414,1052,1360,1515,1713,1896,2393
Arkansas,2020-11-12,,estimate,1820,1852,464,1164,1536,1702,1941,2136,2658
Arkansas,2020-11-13,,estimate,1810,1853,472,1153,1517,1699,1937,2143,2685
Arkansas,2020-11-14,,estimate,1518,1558,393,982,1282,1426,1622,1796,2258
Arkansas,2020-11-15,,estimate,1079,1104,273,695,915,1015,1150,1272,1586
Arkansas,2020-11-16,,estimate,970,985,245,622,807,904,1026,1137,1422
Arkansas,2020-11-17,,estimate,1582,1613,408,1004,1322,1480,1686,1866,2322
Arkansas,2020-11-18,,estimate,1832,1880,476,1182,1541,1715,1954,2176,2731
Arkansas,2020-11-19,,estimate,2038,2088,527,1318,1718,1912,2168,2404,3031
Arkansas,2020-11-20,,estimate,2054,2098,533,1318,1719,1914,2179,2426,3026
Arkansas,2020-11-21,,estimate,1690,1738,447,1090,1420,1583,1811,2009,2545
Arkansas,2020-11-22,,estimate,1187,1219,310,764,1005,1116,1265,1415,1774
Arkansas,2020-11-23,,estimate,1066,1093,279,693,895,1002,1132,1261,1596
Arkansas,2020-11-24,,estimate,1741,1783,450,1124,1465,1635,1852,2056,2577
Arkansas,2020-11-25,,estimate,1987,2040,515,1282,1677,1868,2121,2352,2967
Arkansas,2020-11-26,,estimate,2221,2267,568,1440,1868,2079,2346,2597,3275
Arkansas,2020-11-27,,estimate,2213,2267,576,1411,1855,2070,2370,2631,3274
Arkansas,2020-11-28,,estimate,1836,1878,466,1186,1548,1723,1964,2168,2703
Arkansas,2020-11-29,,estimate,1290,1317,331,835,1080,1202,1373,1519,1917
Arkansas,2020-11-30,,estimate,1157,1185,295,742,981,1088,1235,1363,1713
Arkansas,2020-12-01,,estimate,1875,1917,478,1210,1585,1756,2002,2222,2757
Arkansas,2020-12-02,,estimate,2154,2196,546,1375,1818,2020,2285,2528,3125
Arkansas,2020-12-03,,estimate,2402,2450,617,1517,2020,2254,2553,2825,3562
Arkansas,2020-12-04,,estimate,2402,2456,625,1521,2016,2254,2556,2825,3569
Arkansas,2020-12-05,,estimate,1987,2034,516,1273,1663,1861,2116,2355,2955
Arkansas,2020-12-06,,estimate,1390,1423,357,890,1172,1298,1481,1640,2061
Arkansas,2020-12-07,,estimate,1256,1281,327,787,1049,1177,1335,1491,1865
Arkansas,2020-12-08,,estimate,2016,2057,524,1281,1687,1886,2139,2367,2956
Arkansas,2020-12-09,,estimate,2309,2358,582,1489,1937,2166,2458,2723,3364
Arkansas,2020-12-10,,estimate,2585,2641,673,1651,2162,2413,2754,3037,3832
Arkansas,2020-12-11,,estimate,2578,2627,661,1641,2158,2413,2746,3033,3798
Arkansas,2020-12-12,,estimate,2114,2167,547,1366,1780,1984,2246,2514,3152
Arkansas,2020-12-13,,estimate,1473,1505,382,940,1234,1383,1568,1738,2176
Arkansas,2020-12-14,,estimate,1318,1348,342,848,1106,1235,1400,1551,1963
Arkansas,2020-12-15,,estimate,2135,2190,553,1379,1789,2014,2274,2526,3179
Arkansas,2020-12-16,,estimate,2440,2495,626,1579,2044,2272,2609,2882,3622
Arkansas,2020-12-17,,estimate,2714,2780,694,1753,2307,2558,2883,3190,3974
Arkansas,2020-12-18,,estimate,2690,2757,685,1741,2278,2529,2863,3182,3963
Arkansas,2020-12-19,,estimate,2254,2309,590,1457,1890,2114,2412,2668,3361
Arkansas,2020-12-20,,estimate,1582,1609,398,1016,1328,1483,1673,1862,2301
Arkansas,2020-12-21,,estimate,1394,1427,354,908,1181,1313,1481,1637,2052
Arkansas,2020-12-22,,estimate,2267,2320,585,1459,1891,2125,2409,2681,3375
Arkansas,2020-12-23,,estimate,2607,2666,665,1678,2198,2448,2781,3079,3826
Arkansas,2020-12-24,,estimate,2910,2994,763,1881,2460,2721,3123,3457,4346
Arkansas,2020-12-25,,estimate,2934,2981,751,1872,2451,2735,3108,3420,4304
Arkansas,2020-12-26,,estimate,2402,2457,612,1566,2017,2251,2545,2835,3557
Arkansas,2020-12-27,,estimate,1667,1710,436,1080,1401,1564,1781,1982,2498
Arkansas,2020-12-28,,estimate,1498,1531,383,968,1256,1402,1592,1768,2207
Arkansas,2020-12-29,,estimate,2413,2473,619,1565,2031,2266,2580,2867,3572
Arkansas,2020-12-30,,estimate,2775,2826,704,1770,2327,2611,2945,3250,4094
Arkansas,2020-12-31,,estimate,3100,3172,788,2012,2611,2912,3306,3647,4615
Arkansas,2021-01-01,,estimate,3062,3147,783,1982,2604,2884,3268,3624,4557
Arkansas,2021-01-02,,estimate,2542,2604,670,1621,2125,2377,2728,3018,3781
Arkansas,2021-01-03,,estimate,1786,1817,459,1140,1490,1670,1901,2097,2646
Arkansas,2021-01-04,,estimate,1561,1603,413,1005,1305,1455,1669,1867,2324
Arkansas,2021-01-05,,estimate,2540,2589,650,1639,2134,2374,2701,2982,3748
Arkansas,2021-01-06,,estimate,2880,2951,745,1873,2417,2693,3053,3409,4291
Arkansas,2021-01-07,,estimate,3201,3259,815,2042,2687,2994,3393,3746,4701
Arkansas,2021-01-08,,estimate based on partial data,3132,3211,809,2033,2644,2940,3346,3702,4632
Arkansas,2021-01-09,,estimate based on partial data,2570,2632,661,1667,2177,2410,2726,3021,3812
Arkansas,2021-01-10,,estimate based on partial data,1783,1823,460,1149,1496,1675,1898,2102,2624
Arkansas,2021-01-11,,estimate based on partial data,1577,1612,407,1008,1326,1476,1683,1860,2313
Arkansas,2021-01-12,,estimate based on partial data,2505,2574,657,1624,2116,2335,2672,2967,3767
Arkansas,2021-01-13,,estimate based on partial data,2854,2917,746,1810,2379,2671,3045,3370,4228
Arkansas,2021-01-14,,estimate based on partial data,3136,3219,833,2005,2630,2931,3361,3726,4685
Arkansas,2021-01-15,,estimate based on partial data,3004,3106,804,1955,2534,2813,3217,3598,4577
Arkansas,2021-01-16,,estimate based on partial data,2498,2554,679,1581,2060,2330,2655,2965,3742
Arkansas,2021-01-17,,estimate based on partial data,1700,1740,472,1054,1398,1578,1814,2030,2578
Arkansas,2021-01-18,,estimate based on partial data,1491,1540,427,934,1229,1388,1599,1796,2319
Arkansas,2021-01-19,,forecast,2354,2449,702,1457,1955,2187,2527,2864,3726
Arkansas,2021-01-20,,forecast,2638,2734,810,1596,2157,2454,2842,3219,4208
Arkansas,2021-01-21,,forecast,2912,3010,903,1726,2366,2694,3136,3557,4631
Arkansas,2021-01-22,,forecast,2806,2921,898,1654,2293,2615,3031,3447,4583
Arkansas,2021-01-23,,forecast,2314,2399,776,1310,1823,2134,2515,2853,3780
Arkansas,2021-01-24,,forecast,1574,1637,545,865,1241,1449,1718,1957,2580
Arkansas,2021-01-25,,forecast,1378,1433,503,728,1070,1253,1505,1720,2334
Arkansas,2021-01-26,,forecast,2200,2298,825,1118,1705,2012,2419,2795,3783
Arkansas,2021-01-27,,forecast,2458,2564,964,1186,1877,2214,2703,3126,4307
Arkansas,2021-01-28,,forecast,2720,2828,1092,1258,2023,2446,2995,3498,4749
Arkansas,2021-01-29,,forecast,2622,2741,1100,1176,1948,2363,2897,3409,4707
Arkansas,2021-01-30,,forecast,2154,2254,934,939,1562,1923,2401,2814,3925
Arkansas,2021-01-31,,forecast,1465,1546,665,607,1065,1312,1642,1956,2744
Arkansas,2021-02-01,,forecast,1286,1358,609,523,906,1127,1433,1723,2460
California,2020-09-28,,estimate,2818,2880,673,1885,2409,2655,2977,3274,4101
California,2020-09-29,,estimate,2950,3006,682,1998,2529,2784,3114,3417,4197
California,2020-09-30,,estimate,3022,3080,714,2017,2573,2845,3197,3524,4356
California,2020-10-01,,estimate,3244,3311,760,2165,2800,3058,3443,3789,4652
California,2020-10-02,,estimate,3497,3560,818,2349,2988,3302,3703,4074,4974
California,2020-10-03,,estimate,3132,3181,737,2073,2655,2941,3326,3642,4487
California,2020-10-04,,estimate,2825,2870,642,1887,2418,2674,2974,3258,4015
California,2020-10-05,,estimate,3266,3319,751,2172,2784,3079,3463,3788,4636
California,2020-10-06,,estimate,3277,3338,742,2235,2818,3088,3470,3797,4674
California,2020-10-07,,estimate,3224,3293,737,2179,2773,3044,3419,3746,4609
California,2020-10-08,,estimate,3356,3425,764,2301,2884,3175,3555,3893,4792
California,2020-10-09,,estimate,3603,3662,816,2455,3108,3405,3789,4143,5128
California,2020-10-10,,estimate,3186,3253,737,2149,2734,3012,3376,3711,4561
California,2020-10-11,,estimate,2866,2930,668,1947,2455,2701,3033,3336,4124
California,2020-10-12,,estimate,3339,3404,761,2271,2863,3159,3535,3869,4744
California,2020-10-13,,estimate,3389,3431,763,2276,2896,3197,3577,3900,4733
California,2020-10-14,,estimate,3345,3397,768,2261,2843,3150,3534,3878,4760
California,2020-10-15,,estimate,3505,3571,811,2349,3002,3316,3706,4053,4988
California,2020-10-16,,estimate,3787,3854,858,2565,3253,3579,4000,4363,5410
California,2020-10-17,,estimate,3394,3450,776,2289,2911,3194,3588,3920,4827
California,2020-10-18,,estimate,3075,3127,701,2083,2633,2911,3254,3564,4349
California,2020-10-19,,estimate,3598,3670,822,2459,3094,3397,3803,4167,5096
California,2020-10-20,,estimate,3681,3756,850,2510,3156,3492,3908,4263,5251
California,2020-10-21,,estimate,3712,3767,853,2484,3175,3504,3905,4267,5281
California,2020-10-22,,estimate,3910,3984,895,2635,3362,3687,4153,4562,5556
California,2020-10-23,,estimate,4233,4312,981,2840,3620,3991,4480,4916,6050
California,2020-10-24,,estimate,3840,3890,861,2599,3276,3622,4050,4407,5405
California,2020-10-25,,estimate,3502,3575,806,2353,3024,3339,3702,4062,5017
California,2020-10-26,,estimate,4140,4226,938,2844,3569,3924,4378,4809,5836
California,2020-10-27,,estimate,4232,4327,986,2858,3628,3995,4490,4936,6068
California,2020-10-28,,estimate,4305,4369,976,2914,3680,4060,4535,4974,6076
California,2020-10-29,,estimate,4624,4698,1054,3101,3964,4341,4874,5354,6563
California,2020-10-30,,estimate,5046,5140,1170,3370,4342,4757,5354,5837,7186
California,2020-10-31,,estimate,4620,4710,1057,3098,3976,4382,4876,5366,6613
California,2020-11-01,,estimate,4254,4347,968,2893,3659,4020,4501,4961,6084
California,2020-11-02,,estimate,5104,5194,1168,3418,4378,4826,5405,5920,7278
California,2020-11-03,,estimate,5301,5425,1223,3631,4536,5002,5606,6189,7580
California,2020-11-04,,estimate,5422,5528,1261,3684,4639,5090,5727,6304,7760
California,2020-11-05,,estimate,5910,6026,1348,4026,5082,5568,6248,6860,8423
California,2020-11-06,,estimate,6573,6686,1530,4386,5571,6207,6988,7679,9379
California,2020-11-07,,estimate,6059,6187,1371,4150,5246,5736,6373,7017,8637
California,2020-11-08,,estimate,5692,5814,1261,3939,4921,5384,6033,6593,8050
California,2020-11-09,,estimate,6846,7015,1590,4716,5878,6481,7297,7980,9892
California,2020-11-10,,estimate,7214,7309,1652,4813,6146,6791,7615,8307,10176
California,2020-11-11,,estimate,7432,7571,1658,5087,6395,7057,7849,8588,10573
California,2020-11-12,,estimate,8152,8271,1857,5503,6943,7704,8598,9391,11503
California,2020-11-13,,estimate,8986,9157,2070,6057,7684,8451,9503,10466,12850
California,2020-11-14,,estimate,8448,8641,1921,5736,7314,8011,8978,9806,12027
California,2020-11-15,,estimate,7965,8101,1818,5413,6836,7525,8416,9158,11357
California,2020-11-16,,estimate,9622,9798,2183,6525,8286,9141,10155,11174,13591
California,2020-11-17,,estimate,10112,10275,2251,6951,8664,9533,10693,11652,14201
California,2020-11-18,,estimate,10375,10576,2368,7081,8891,9799,10998,12062,14720
California,2020-11-19,,estimate,11443,11667,2702,7628,9760,10800,12130,13261,16605
California,2020-11-20,,estimate,12677,12891,2833,8627,10912,11974,13422,14662,17903
California,2020-11-21,,estimate,11680,11919,2667,7952,10042,11023,12323,13513,16764
California,2020-11-22,,estimate,11050,11277,2503,7564,9575,10482,11682,12820,15665
California,2020-11-23,,estimate,13434,13668,3028,9103,11552,12651,14238,15615,18828
California,2020-11-24,,estimate,14110,14342,3226,9493,12044,13368,14904,16325,19980
California,2020-11-25,,estimate,14398,14670,3354,9683,12283,13557,15282,16681,20644
California,2020-11-26,,estimate,15922,16265,3701,10876,13690,15017,16851,18510,22890
California,2020-11-27,,estimate,17664,18038,4110,11978,15119,16620,18801,20597,25427
California,2020-11-28,,estimate,16558,16851,3818,11099,14086,15594,17505,19236,23624
California,2020-11-29,,estimate,15543,15831,3561,10469,13330,14705,16379,17968,22194
California,2020-11-30,,estimate,19002,19356,4309,13106,16273,17930,20125,21876,27013
California,2020-12-01,,estimate,19826,20230,4608,13415,16972,18743,21005,23080,28392
California,2020-12-02,,estimate,20572,21017,4663,14105,17664,19467,21718,23936,29201
California,2020-12-03,,estimate,22591,23154,5285,15477,19422,21395,24015,26302,32493
California,2020-12-04,,estimate,25314,25809,5835,17028,21812,23918,26767,29380,36138
California,2020-12-05,,estimate,23574,24062,5266,16276,20325,22330,24956,27404,33368
California,2020-12-06,,estimate,22115,22515,4987,15077,18943,20872,23425,25623,31282
California,2020-12-07,,estimate,26758,27205,6039,18144,22964,25125,28286,31004,37785
California,2020-12-08,,estimate,28076,28674,6578,18758,23934,26498,29783,32952,40300
California,2020-12-09,,estimate,28926,29393,6475,19394,24862,27337,30628,33447,40948
California,2020-12-10,,estimate,31337,31878,7132,21339,26706,29555,33301,36283,44571
California,2020-12-11,,estimate,34860,35538,7885,23825,29858,32869,36837,40476,49569
California,2020-12-12,,estimate,32122,32665,7317,21650,27534,30165,33947,37254,45704
California,2020-12-13,,estimate,29502,30106,6807,19856,25450,27881,31144,34261,42168
California,2020-12-14,,estimate,35544,36106,8021,23811,30544,33496,37451,41013,50167
California,2020-12-15,,estimate,36420,37113,8324,24672,31203,34489,38728,42286,51382
California,2020-12-16,,estimate,36815,37510,8387,24987,31579,34868,39006,42726,52430
California,2020-12-17,,estimate,39288,40007,8999,26618,33659,37179,41529,45562,55839
California,2020-12-18,,estimate,42372,43410,9785,28818,36561,40173,45012,49162,60938
California,2020-12-19,,estimate,38451,39060,8541,26027,33042,36328,40577,44406,53924
California,2020-12-20,,estimate,34908,35466,7900,23534,29876,33045,36979,40364,49314
California,2020-12-21,,estimate,40594,41318,9268,27360,34860,38340,43044,46954,57626
California,2020-12-22,,estimate,41286,41959,9248,28239,35356,39071,43745,47628,58124
California,2020-12-23,,estimate,40830,41590,9246,27971,35162,38660,43073,47050,58168
California,2020-12-24,,estimate,42756,43333,9505,29182,36562,40250,45058,49163,60170
California,2020-12-25,,estimate,45305,46219,10481,30449,38931,42673,47938,52735,64790
California,2020-12-26,,estimate,40000,40957,9202,27629,34510,37769,42354,46611,57201
California,2020-12-27,,estimate,36640,37173,8345,24471,31308,34410,38659,42378,52187
California,2020-12-28,,estimate,41933,42671,9581,28360,35903,39386,44326,48646,59816
California,2020-12-29,,estimate,42100,42771,9577,28096,36116,39697,44500,48861,59497
California,2020-12-30,,estimate,41162,42001,9416,27700,35658,39012,43540,47712,59224
California,2020-12-31,,estimate,43113,43770,9725,29153,36843,40767,45703,49802,60924
California,2021-01-01,,estimate,45978,46600,10538,30928,39001,43314,48518,53060,64642
California,2021-01-02,,estimate,40500,41281,9167,27584,34891,38412,42933,46924,57427
California,2021-01-03,,estimate,36163,36773,8200,24537,30907,34148,38157,41821,51556
California,2021-01-04,,estimate,41816,42416,9448,27989,35802,39396,44088,48379,58730
California,2021-01-05,,estimate,41274,42128,9577,27915,35323,38928,43687,48068,59316
California,2021-01-06,,estimate,40731,41389,9135,27734,34894,38431,43077,46909,57531
California,2021-01-07,,estimate,42312,43089,9642,28573,36460,40057,44821,49165,60018
California,2021-01-08,,estimate based on partial data,44269,44979,10124,29908,37800,41770,46675,51015,63038
