country,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
Kazakhstan,2020-08-20,estimate,-0.041,-0.042,0.025,-0.043,-0.036,-0.052,-0.03,-0.082,-0.005
Kazakhstan,2020-08-21,estimate,-0.041,-0.042,0.026,-0.045,-0.038,-0.05,-0.028,-0.082,-0.004
Kazakhstan,2020-08-22,estimate,-0.04,-0.042,0.026,-0.045,-0.038,-0.049,-0.028,-0.084,-0.006
Kazakhstan,2020-08-23,estimate,-0.04,-0.041,0.026,-0.043,-0.036,-0.051,-0.03,-0.084,-0.004
Kazakhstan,2020-08-24,estimate,-0.04,-0.041,0.026,-0.044,-0.037,-0.05,-0.029,-0.085,-0.004
Kazakhstan,2020-08-25,estimate,-0.04,-0.04,0.026,-0.045,-0.037,-0.05,-0.028,-0.085,-0.004
Kazakhstan,2020-08-26,estimate,-0.04,-0.04,0.026,-0.044,-0.037,-0.051,-0.029,-0.086,-0.006
Kazakhstan,2020-08-27,estimate,-0.039,-0.039,0.026,-0.044,-0.036,-0.05,-0.028,-0.084,-0.003
Kazakhstan,2020-08-28,estimate,-0.039,-0.039,0.027,-0.043,-0.035,-0.051,-0.029,-0.083,-0.001
Kazakhstan,2020-08-29,estimate,-0.039,-0.038,0.027,-0.043,-0.035,-0.05,-0.027,-0.083,-0.001
Kazakhstan,2020-08-30,estimate,-0.039,-0.038,0.027,-0.042,-0.034,-0.05,-0.027,-0.084,-0.001
Kazakhstan,2020-08-31,estimate,-0.038,-0.037,0.027,-0.041,-0.033,-0.05,-0.027,-0.078,0.004
Kazakhstan,2020-09-01,estimate,-0.038,-0.037,0.027,-0.043,-0.035,-0.049,-0.026,-0.078,0.004
Kazakhstan,2020-09-02,estimate,-0.038,-0.037,0.027,-0.041,-0.033,-0.05,-0.026,-0.077,0.006
Kazakhstan,2020-09-03,estimate,-0.038,-0.036,0.027,-0.042,-0.034,-0.05,-0.026,-0.082,0.002
Kazakhstan,2020-09-04,estimate,-0.038,-0.036,0.027,-0.044,-0.036,-0.048,-0.025,-0.083,0.001
Kazakhstan,2020-09-05,estimate,-0.038,-0.036,0.028,-0.044,-0.035,-0.049,-0.024,-0.082,0.004
Kazakhstan,2020-09-06,estimate,-0.038,-0.036,0.028,-0.043,-0.035,-0.05,-0.025,-0.078,0.008
Kazakhstan,2020-09-07,estimate,-0.038,-0.036,0.028,-0.043,-0.034,-0.049,-0.024,-0.082,0.006
Kazakhstan,2020-09-08,estimate,-0.038,-0.036,0.029,-0.043,-0.035,-0.051,-0.025,-0.082,0.008
Kazakhstan,2020-09-09,estimate,-0.038,-0.036,0.029,-0.045,-0.036,-0.051,-0.024,-0.081,0.01
Kazakhstan,2020-09-10,estimate,-0.038,-0.036,0.029,-0.043,-0.034,-0.053,-0.026,-0.083,0.008
Kazakhstan,2020-09-11,estimate,-0.038,-0.036,0.03,-0.044,-0.035,-0.052,-0.025,-0.08,0.012
Kazakhstan,2020-09-12,estimate,-0.038,-0.036,0.03,-0.046,-0.036,-0.052,-0.024,-0.087,0.008
Kazakhstan,2020-09-13,estimate,-0.038,-0.036,0.031,-0.045,-0.036,-0.05,-0.022,-0.083,0.014
Kazakhstan,2020-09-14,estimate,-0.037,-0.036,0.031,-0.044,-0.035,-0.049,-0.02,-0.091,0.009
Kazakhstan,2020-09-15,estimate,-0.037,-0.036,0.032,-0.045,-0.035,-0.055,-0.026,-0.085,0.017
Kazakhstan,2020-09-16,estimate,-0.037,-0.036,0.033,-0.045,-0.035,-0.051,-0.021,-0.086,0.019
Kazakhstan,2020-09-17,estimate,-0.037,-0.036,0.034,-0.045,-0.035,-0.051,-0.02,-0.092,0.016
Kazakhstan,2020-09-18,estimate,-0.037,-0.036,0.035,-0.044,-0.034,-0.053,-0.022,-0.089,0.022
Kazakhstan,2020-09-19,estimate,-0.038,-0.036,0.036,-0.043,-0.033,-0.052,-0.02,-0.095,0.021
Kazakhstan,2020-09-20,estimate,-0.038,-0.036,0.038,-0.044,-0.033,-0.052,-0.02,-0.096,0.024
Kazakhstan,2020-09-21,estimate,-0.037,-0.036,0.039,-0.045,-0.034,-0.057,-0.023,-0.096,0.029
Kazakhstan,2020-09-22,estimate,-0.037,-0.036,0.04,-0.044,-0.033,-0.058,-0.023,-0.1,0.031
Kazakhstan,2020-09-23,estimate,-0.038,-0.036,0.042,-0.042,-0.03,-0.057,-0.022,-0.1,0.036
Kazakhstan,2020-09-24,estimate,-0.038,-0.036,0.044,-0.046,-0.035,-0.058,-0.022,-0.105,0.036
Kazakhstan,2020-09-25,estimate based on partial data,-0.038,-0.036,0.045,-0.045,-0.033,-0.056,-0.019,-0.111,0.036
Kazakhstan,2020-09-26,estimate based on partial data,-0.038,-0.035,0.047,-0.042,-0.03,-0.058,-0.02,-0.114,0.041
Kazakhstan,2020-09-27,estimate based on partial data,-0.038,-0.035,0.049,-0.044,-0.031,-0.06,-0.02,-0.112,0.048
Kazakhstan,2020-09-28,estimate based on partial data,-0.038,-0.035,0.052,-0.045,-0.032,-0.06,-0.02,-0.117,0.048
Kazakhstan,2020-09-29,estimate based on partial data,-0.037,-0.035,0.054,-0.048,-0.035,-0.06,-0.019,-0.121,0.049
Kazakhstan,2020-09-30,estimate based on partial data,-0.037,-0.034,0.056,-0.047,-0.034,-0.058,-0.017,-0.121,0.054
Kazakhstan,2020-10-01,estimate based on partial data,-0.037,-0.034,0.058,-0.045,-0.031,-0.058,-0.016,-0.126,0.054
Kazakhstan,2020-10-02,estimate based on partial data,-0.037,-0.034,0.061,-0.049,-0.035,-0.058,-0.016,-0.129,0.058
Kazakhstan,2020-10-03,estimate based on partial data,-0.038,-0.033,0.063,-0.046,-0.032,-0.058,-0.016,-0.127,0.066
Kazakhstan,2020-10-04,estimate based on partial data,-0.037,-0.033,0.065,-0.046,-0.032,-0.058,-0.014,-0.133,0.07
Kazakhstan,2020-10-05,estimate based on partial data,-0.037,-0.032,0.068,-0.045,-0.031,-0.06,-0.015,-0.141,0.069
Kazakhstan,2020-10-06,estimate based on partial data,-0.037,-0.032,0.07,-0.045,-0.031,-0.059,-0.012,-0.161,0.055
Kazakhstan,2020-10-07,estimate based on partial data,-0.037,-0.032,0.072,-0.046,-0.031,-0.062,-0.015,-0.161,0.059
Kazakhstan,2020-10-08,estimate based on partial data,-0.038,-0.031,0.075,-0.045,-0.031,-0.06,-0.012,-0.159,0.065
Kazakhstan,2020-10-09,estimate based on partial data,-0.038,-0.031,0.077,-0.046,-0.031,-0.062,-0.013,-0.158,0.071
Kazakhstan,2020-10-10,estimate based on partial data,-0.038,-0.03,0.08,-0.047,-0.032,-0.064,-0.014,-0.162,0.072
Kazakhstan,2020-10-11,estimate based on partial data,-0.038,-0.03,0.083,-0.048,-0.033,-0.064,-0.013,-0.153,0.084
Kazakhstan,2020-10-12,estimate based on partial data,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-13,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-14,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-15,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-16,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-17,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-18,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-19,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-20,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-21,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-22,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-23,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-24,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-25,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kazakhstan,2020-10-26,forecast,-0.038,-0.029,0.086,-0.047,-0.032,-0.064,-0.013,-0.155,0.085
Kenya,2020-08-03,estimate,-0.033,-0.034,0.018,-0.031,-0.024,-0.04,-0.022,-0.068,-0.01
Kenya,2020-08-04,estimate,-0.034,-0.035,0.019,-0.032,-0.025,-0.04,-0.021,-0.065,-0.007
Kenya,2020-08-05,estimate,-0.034,-0.036,0.019,-0.035,-0.028,-0.041,-0.021,-0.07,-0.011
Kenya,2020-08-06,estimate,-0.035,-0.037,0.02,-0.035,-0.027,-0.042,-0.022,-0.071,-0.011
Kenya,2020-08-07,estimate,-0.035,-0.038,0.02,-0.032,-0.025,-0.042,-0.021,-0.073,-0.012
Kenya,2020-08-08,estimate,-0.036,-0.039,0.02,-0.034,-0.026,-0.043,-0.021,-0.074,-0.011
Kenya,2020-08-09,estimate,-0.036,-0.04,0.021,-0.032,-0.024,-0.045,-0.022,-0.074,-0.01
Kenya,2020-08-10,estimate,-0.036,-0.04,0.021,-0.032,-0.024,-0.043,-0.02,-0.076,-0.012
Kenya,2020-08-11,estimate,-0.037,-0.041,0.022,-0.033,-0.024,-0.044,-0.019,-0.074,-0.008
Kenya,2020-08-12,estimate,-0.037,-0.041,0.022,-0.032,-0.023,-0.041,-0.016,-0.075,-0.009
Kenya,2020-08-13,estimate,-0.037,-0.041,0.022,-0.031,-0.022,-0.041,-0.015,-0.077,-0.009
Kenya,2020-08-14,estimate,-0.036,-0.04,0.022,-0.037,-0.028,-0.045,-0.019,-0.075,-0.007
Kenya,2020-08-15,estimate,-0.036,-0.039,0.022,-0.037,-0.027,-0.044,-0.018,-0.073,-0.005
Kenya,2020-08-16,estimate,-0.035,-0.039,0.022,-0.027,-0.017,-0.041,-0.015,-0.074,-0.005
Kenya,2020-08-17,estimate,-0.034,-0.037,0.022,-0.026,-0.017,-0.04,-0.014,-0.074,-0.006
Kenya,2020-08-18,estimate,-0.032,-0.036,0.022,-0.026,-0.017,-0.039,-0.014,-0.07,-0.002
Kenya,2020-08-19,estimate,-0.03,-0.034,0.022,-0.032,-0.023,-0.036,-0.012,-0.069,-0.001
Kenya,2020-08-20,estimate,-0.028,-0.031,0.021,-0.027,-0.019,-0.035,-0.012,-0.067,0
Kenya,2020-08-21,estimate,-0.025,-0.029,0.021,-0.026,-0.018,-0.033,-0.011,-0.063,0.003
Kenya,2020-08-22,estimate,-0.023,-0.026,0.021,-0.024,-0.016,-0.031,-0.009,-0.061,0.004
Kenya,2020-08-23,estimate,-0.02,-0.022,0.02,-0.019,-0.012,-0.029,-0.008,-0.055,0.008
Kenya,2020-08-24,estimate,-0.017,-0.019,0.02,-0.019,-0.012,-0.027,-0.006,-0.051,0.013
Kenya,2020-08-25,estimate,-0.014,-0.015,0.02,-0.015,-0.008,-0.023,-0.003,-0.045,0.019
Kenya,2020-08-26,estimate,-0.011,-0.011,0.02,-0.014,-0.007,-0.021,0,-0.044,0.022
Kenya,2020-08-27,estimate,-0.008,-0.007,0.021,-0.011,-0.004,-0.02,0.001,-0.038,0.029
Kenya,2020-08-28,estimate,-0.005,-0.003,0.021,-0.012,-0.004,-0.017,0.004,-0.038,0.03
Kenya,2020-08-29,estimate,-0.002,0.001,0.022,-0.01,-0.001,-0.014,0.008,-0.035,0.034
Kenya,2020-08-30,estimate,0.002,0.005,0.023,-0.009,-0.001,-0.013,0.01,-0.03,0.041
Kenya,2020-08-31,estimate,0.005,0.008,0.023,-0.007,0.002,-0.012,0.012,-0.026,0.046
Kenya,2020-09-01,estimate,0.008,0.012,0.024,-0.002,0.007,-0.012,0.014,-0.023,0.051
Kenya,2020-09-02,estimate,0.011,0.015,0.025,-0.002,0.008,-0.009,0.018,-0.02,0.056
Kenya,2020-09-03,estimate,0.014,0.018,0.026,0.005,0.016,-0.006,0.022,-0.019,0.059
Kenya,2020-09-04,estimate,0.016,0.021,0.027,0.001,0.012,-0.006,0.024,-0.018,0.061
Kenya,2020-09-05,estimate,0.018,0.023,0.027,0.005,0.016,-0.007,0.025,-0.017,0.064
Kenya,2020-09-06,estimate,0.019,0.025,0.028,0.001,0.012,0,0.032,-0.017,0.065
Kenya,2020-09-07,estimate,0.021,0.026,0.028,0.006,0.017,0.001,0.033,-0.015,0.068
Kenya,2020-09-08,estimate,0.021,0.026,0.028,0.007,0.017,0,0.032,-0.018,0.066
Kenya,2020-09-09,estimate,0.021,0.026,0.028,0.008,0.019,0,0.031,-0.016,0.068
Kenya,2020-09-10,estimate,0.021,0.026,0.027,0.007,0.018,0.001,0.031,-0.016,0.067
Kenya,2020-09-11,estimate,0.021,0.025,0.027,0.013,0.024,0.001,0.031,-0.012,0.069
Kenya,2020-09-12,estimate,0.02,0.024,0.026,0.012,0.022,0.001,0.029,-0.013,0.067
Kenya,2020-09-13,estimate,0.019,0.023,0.025,0.015,0.025,0,0.028,-0.016,0.061
Kenya,2020-09-14,estimate,0.018,0.021,0.024,0.007,0.018,0.001,0.029,-0.019,0.056
Kenya,2020-09-15,estimate,0.017,0.019,0.023,0.008,0.018,-0.001,0.027,-0.017,0.056
Kenya,2020-09-16,estimate,0.015,0.016,0.023,0.006,0.017,0,0.027,-0.02,0.052
Kenya,2020-09-17,estimate,0.014,0.014,0.023,0.006,0.016,-0.002,0.026,-0.019,0.052
Kenya,2020-09-18,estimate,0.012,0.012,0.023,0.007,0.018,-0.005,0.022,-0.022,0.05
Kenya,2020-09-19,estimate,0.01,0.01,0.024,0.012,0.023,-0.006,0.023,-0.024,0.051
Kenya,2020-09-20,estimate,0.008,0.008,0.025,0.002,0.013,-0.009,0.021,-0.031,0.047
Kenya,2020-09-21,estimate,0.007,0.005,0.026,0,0.011,-0.009,0.021,-0.035,0.047
Kenya,2020-09-22,estimate,0.005,0.004,0.027,0,0.011,-0.009,0.023,-0.039,0.048
Kenya,2020-09-23,estimate,0.004,0.002,0.029,-0.001,0.011,-0.01,0.023,-0.044,0.047
Kenya,2020-09-24,estimate,0.003,0.001,0.031,-0.002,0.011,-0.011,0.024,-0.047,0.051
Kenya,2020-09-25,estimate based on partial data,0.002,-0.001,0.033,-0.003,0.01,-0.012,0.025,-0.049,0.054
Kenya,2020-09-26,estimate based on partial data,0.002,-0.001,0.035,-0.003,0.01,-0.016,0.022,-0.057,0.052
Kenya,2020-09-27,estimate based on partial data,0.001,-0.002,0.037,-0.005,0.01,-0.017,0.023,-0.059,0.057
Kenya,2020-09-28,estimate based on partial data,0.001,-0.003,0.04,-0.01,0.006,-0.017,0.025,-0.063,0.062
Kenya,2020-09-29,estimate based on partial data,0.001,-0.003,0.042,-0.01,0.007,-0.015,0.03,-0.07,0.064
Kenya,2020-09-30,estimate based on partial data,0.001,-0.003,0.045,-0.009,0.009,-0.02,0.027,-0.075,0.068
Kenya,2020-10-01,estimate based on partial data,0.001,-0.003,0.047,-0.002,0.016,-0.02,0.029,-0.082,0.071
Kenya,2020-10-02,estimate based on partial data,0.001,-0.002,0.05,-0.012,0.007,-0.02,0.031,-0.082,0.079
Kenya,2020-10-03,estimate based on partial data,0.002,-0.002,0.053,-0.003,0.016,-0.02,0.034,-0.084,0.086
Kenya,2020-10-04,estimate based on partial data,0.002,-0.001,0.056,-0.005,0.016,-0.02,0.035,-0.097,0.083
Kenya,2020-10-05,estimate based on partial data,0.002,-0.001,0.06,-0.014,0.008,-0.023,0.035,-0.099,0.09
Kenya,2020-10-06,estimate based on partial data,0.003,0,0.063,-0.013,0.009,-0.024,0.037,-0.102,0.096
Kenya,2020-10-07,estimate based on partial data,0.003,0.001,0.067,-0.012,0.011,-0.021,0.042,-0.107,0.1
Kenya,2020-10-08,estimate based on partial data,0.003,0.002,0.071,-0.01,0.013,-0.023,0.042,-0.106,0.109
Kenya,2020-10-09,estimate based on partial data,0.003,0.003,0.075,-0.013,0.011,-0.027,0.039,-0.111,0.114
Kenya,2020-10-10,estimate based on partial data,0.003,0.003,0.079,-0.011,0.013,-0.029,0.039,-0.112,0.119
Kenya,2020-10-11,estimate based on partial data,0.003,0.004,0.083,-0.001,0.023,-0.03,0.039,-0.119,0.12
Kenya,2020-10-12,estimate based on partial data,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-13,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-14,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-15,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-16,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-17,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-18,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-19,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-20,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-21,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-22,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-23,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-24,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-25,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kenya,2020-10-26,forecast,0.003,0.005,0.088,-0.006,0.019,-0.03,0.041,-0.119,0.129
Kosovo,2020-08-03,estimate,-0.019,-0.021,0.019,-0.02,-0.013,-0.027,-0.008,-0.051,0.009
Kosovo,2020-08-04,estimate,-0.021,-0.023,0.019,-0.024,-0.017,-0.03,-0.01,-0.052,0.009
Kosovo,2020-08-05,estimate,-0.023,-0.025,0.02,-0.025,-0.018,-0.034,-0.013,-0.054,0.008
Kosovo,2020-08-06,estimate,-0.025,-0.027,0.019,-0.027,-0.02,-0.033,-0.013,-0.06,0.002
Kosovo,2020-08-07,estimate,-0.027,-0.028,0.019,-0.027,-0.02,-0.038,-0.017,-0.06,0.001
Kosovo,2020-08-08,estimate,-0.029,-0.03,0.019,-0.027,-0.019,-0.039,-0.018,-0.062,-0.001
Kosovo,2020-08-09,estimate,-0.03,-0.031,0.019,-0.031,-0.024,-0.04,-0.019,-0.062,-0.001
Kosovo,2020-08-10,estimate,-0.032,-0.033,0.019,-0.033,-0.025,-0.042,-0.021,-0.062,-0.001
Kosovo,2020-08-11,estimate,-0.033,-0.034,0.019,-0.033,-0.025,-0.043,-0.022,-0.064,-0.003
Kosovo,2020-08-12,estimate,-0.034,-0.035,0.019,-0.038,-0.03,-0.045,-0.024,-0.064,-0.003
Kosovo,2020-08-13,estimate,-0.036,-0.036,0.02,-0.04,-0.032,-0.046,-0.025,-0.071,-0.008
Kosovo,2020-08-14,estimate,-0.037,-0.037,0.02,-0.038,-0.031,-0.048,-0.027,-0.071,-0.008
Kosovo,2020-08-15,estimate,-0.038,-0.038,0.02,-0.04,-0.032,-0.05,-0.028,-0.071,-0.008
Kosovo,2020-08-16,estimate,-0.04,-0.039,0.02,-0.042,-0.035,-0.051,-0.029,-0.071,-0.008
Kosovo,2020-08-17,estimate,-0.041,-0.041,0.02,-0.046,-0.038,-0.052,-0.03,-0.073,-0.01
Kosovo,2020-08-18,estimate,-0.043,-0.042,0.021,-0.049,-0.041,-0.054,-0.032,-0.075,-0.012
Kosovo,2020-08-19,estimate,-0.045,-0.043,0.021,-0.05,-0.042,-0.057,-0.035,-0.076,-0.013
Kosovo,2020-08-20,estimate,-0.046,-0.045,0.021,-0.05,-0.042,-0.058,-0.035,-0.077,-0.013
Kosovo,2020-08-21,estimate,-0.048,-0.047,0.021,-0.053,-0.045,-0.061,-0.038,-0.081,-0.016
Kosovo,2020-08-22,estimate,-0.049,-0.048,0.021,-0.055,-0.047,-0.06,-0.037,-0.08,-0.015
Kosovo,2020-08-23,estimate,-0.051,-0.05,0.021,-0.056,-0.048,-0.063,-0.04,-0.083,-0.019
Kosovo,2020-08-24,estimate,-0.053,-0.052,0.021,-0.058,-0.049,-0.064,-0.04,-0.085,-0.02
Kosovo,2020-08-25,estimate,-0.055,-0.054,0.021,-0.058,-0.049,-0.068,-0.044,-0.086,-0.021
Kosovo,2020-08-26,estimate,-0.057,-0.056,0.021,-0.06,-0.051,-0.069,-0.045,-0.088,-0.023
Kosovo,2020-08-27,estimate,-0.058,-0.058,0.021,-0.059,-0.05,-0.07,-0.046,-0.09,-0.024
Kosovo,2020-08-28,estimate,-0.06,-0.06,0.021,-0.062,-0.053,-0.071,-0.047,-0.091,-0.025
Kosovo,2020-08-29,estimate,-0.062,-0.062,0.021,-0.065,-0.056,-0.074,-0.05,-0.096,-0.029
Kosovo,2020-08-30,estimate,-0.063,-0.064,0.021,-0.066,-0.057,-0.074,-0.05,-0.097,-0.029
Kosovo,2020-08-31,estimate,-0.065,-0.066,0.022,-0.069,-0.061,-0.075,-0.05,-0.101,-0.033
Kosovo,2020-09-01,estimate,-0.066,-0.068,0.022,-0.071,-0.062,-0.076,-0.051,-0.102,-0.033
Kosovo,2020-09-02,estimate,-0.067,-0.069,0.022,-0.072,-0.063,-0.078,-0.052,-0.107,-0.037
Kosovo,2020-09-03,estimate,-0.068,-0.07,0.023,-0.074,-0.064,-0.079,-0.053,-0.105,-0.034
Kosovo,2020-09-04,estimate,-0.069,-0.072,0.023,-0.073,-0.063,-0.082,-0.056,-0.108,-0.036
Kosovo,2020-09-05,estimate,-0.07,-0.072,0.024,-0.071,-0.061,-0.081,-0.055,-0.107,-0.036
Kosovo,2020-09-06,estimate,-0.07,-0.073,0.024,-0.071,-0.061,-0.081,-0.054,-0.111,-0.037
Kosovo,2020-09-07,estimate,-0.071,-0.073,0.025,-0.071,-0.061,-0.082,-0.055,-0.112,-0.036
Kosovo,2020-09-08,estimate,-0.071,-0.074,0.025,-0.07,-0.06,-0.084,-0.056,-0.113,-0.036
Kosovo,2020-09-09,estimate,-0.071,-0.073,0.026,-0.069,-0.059,-0.083,-0.055,-0.112,-0.034
Kosovo,2020-09-10,estimate,-0.07,-0.073,0.026,-0.075,-0.065,-0.084,-0.056,-0.109,-0.03
Kosovo,2020-09-11,estimate,-0.07,-0.073,0.026,-0.076,-0.065,-0.084,-0.056,-0.113,-0.033
Kosovo,2020-09-12,estimate,-0.069,-0.072,0.027,-0.075,-0.065,-0.081,-0.053,-0.112,-0.031
Kosovo,2020-09-13,estimate,-0.069,-0.071,0.027,-0.068,-0.057,-0.079,-0.05,-0.111,-0.029
Kosovo,2020-09-14,estimate,-0.068,-0.07,0.027,-0.069,-0.058,-0.081,-0.052,-0.112,-0.029
Kosovo,2020-09-15,estimate,-0.067,-0.069,0.028,-0.067,-0.056,-0.08,-0.049,-0.112,-0.027
Kosovo,2020-09-16,estimate,-0.066,-0.068,0.028,-0.066,-0.055,-0.081,-0.05,-0.11,-0.024
Kosovo,2020-09-17,estimate,-0.064,-0.066,0.029,-0.061,-0.049,-0.081,-0.049,-0.11,-0.021
Kosovo,2020-09-18,estimate,-0.063,-0.064,0.03,-0.063,-0.05,-0.08,-0.046,-0.11,-0.019
Kosovo,2020-09-19,estimate,-0.062,-0.063,0.031,-0.07,-0.057,-0.079,-0.043,-0.111,-0.016
Kosovo,2020-09-20,estimate,-0.061,-0.061,0.032,-0.066,-0.053,-0.081,-0.043,-0.113,-0.012
Kosovo,2020-09-21,estimate,-0.059,-0.059,0.034,-0.07,-0.056,-0.08,-0.04,-0.114,-0.007
Kosovo,2020-09-22,estimate,-0.058,-0.058,0.036,-0.069,-0.054,-0.081,-0.039,-0.117,-0.002
Kosovo,2020-09-23,estimate,-0.057,-0.056,0.038,-0.069,-0.053,-0.078,-0.034,-0.118,0.004
Kosovo,2020-09-24,estimate,-0.056,-0.054,0.041,-0.07,-0.053,-0.079,-0.032,-0.118,0.013
Kosovo,2020-09-25,estimate based on partial data,-0.055,-0.052,0.043,-0.065,-0.047,-0.081,-0.032,-0.121,0.02
Kosovo,2020-09-26,estimate based on partial data,-0.054,-0.05,0.047,-0.065,-0.046,-0.081,-0.029,-0.122,0.029
Kosovo,2020-09-27,estimate based on partial data,-0.053,-0.048,0.051,-0.073,-0.053,-0.084,-0.029,-0.124,0.038
Kosovo,2020-09-28,estimate based on partial data,-0.052,-0.046,0.055,-0.074,-0.053,-0.086,-0.029,-0.126,0.048
Kosovo,2020-09-29,estimate based on partial data,-0.052,-0.044,0.06,-0.07,-0.048,-0.089,-0.029,-0.13,0.055
Kosovo,2020-09-30,estimate based on partial data,-0.052,-0.042,0.065,-0.073,-0.05,-0.086,-0.024,-0.131,0.066
Kosovo,2020-10-01,estimate based on partial data,-0.051,-0.04,0.071,-0.082,-0.059,-0.092,-0.028,-0.139,0.068
Kosovo,2020-10-02,estimate based on partial data,-0.051,-0.038,0.077,-0.081,-0.057,-0.092,-0.026,-0.15,0.069
Kosovo,2020-10-03,estimate based on partial data,-0.051,-0.036,0.084,-0.08,-0.055,-0.094,-0.026,-0.148,0.08
Kosovo,2020-10-04,estimate based on partial data,-0.051,-0.034,0.091,-0.074,-0.048,-0.093,-0.023,-0.151,0.086
Kosovo,2020-10-05,estimate based on partial data,-0.051,-0.033,0.099,-0.084,-0.058,-0.094,-0.022,-0.158,0.088
Kosovo,2020-10-06,estimate based on partial data,-0.051,-0.031,0.108,-0.072,-0.045,-0.095,-0.02,-0.163,0.093
Kosovo,2020-10-07,estimate based on partial data,-0.051,-0.029,0.116,-0.079,-0.052,-0.097,-0.02,-0.166,0.098
Kosovo,2020-10-08,estimate based on partial data,-0.051,-0.027,0.125,-0.08,-0.053,-0.095,-0.017,-0.172,0.101
Kosovo,2020-10-09,estimate based on partial data,-0.051,-0.026,0.133,-0.081,-0.053,-0.102,-0.021,-0.174,0.105
Kosovo,2020-10-10,estimate based on partial data,-0.05,-0.024,0.142,-0.083,-0.055,-0.1,-0.018,-0.179,0.109
Kosovo,2020-10-11,estimate based on partial data,-0.05,-0.023,0.15,-0.087,-0.058,-0.1,-0.016,-0.176,0.119
Kosovo,2020-10-12,estimate based on partial data,-0.05,-0.021,0.158,-0.085,-0.056,-0.101,-0.016,-0.179,0.12
Kosovo,2020-10-13,forecast,-0.05,-0.021,0.158,-0.085,-0.056,-0.101,-0.016,-0.179,0.12
Kosovo,2020-10-14,forecast,-0.05,-0.021,0.158,-0.085,-0.056,-0.101,-0.016,-0.179,0.12
Kosovo,2020-10-15,forecast,-0.05,-0.021,0.158,-0.085,-0.056,-0.101,-0.016,-0.179,0.12
Kosovo,2020-10-16,forecast,-0.05,-0.021,0.158,-0.085,-0.056,-0.101,-0.016,-0.179,0.12
Kosovo,2020-10-17,forecast,-0.05,-0.021,0.158,-0.085,-0.056,-0.101,-0.016,-0.179,0.12
Kosovo,2020-10-18,forecast,-0.05,-0.021,0.158,-0.085,-0.056,-0.101,-0.016,-0.179,0.12
