country,date,type,median,mean,sd,lower_20,upper_20,lower_50,upper_50,lower_90,upper_90
Sweden,2020-10-07,estimate based on partial data,2,2,2,1,1,0,2,0,4
Sweden,2020-10-08,estimate based on partial data,2,2,2,1,1,0,2,0,5
Sweden,2020-10-09,estimate based on partial data,2,2,2,1,1,0,2,0,5
Sweden,2020-10-10,estimate based on partial data,1,2,2,0,0,0,1,0,4
Sweden,2020-10-11,estimate based on partial data,2,2,2,1,1,0,2,0,5
Sweden,2020-10-12,estimate based on partial data,1,1,1,0,0,0,1,0,3
Sweden,2020-10-13,estimate based on partial data,2,2,2,1,1,0,2,0,5
Sweden,2020-10-14,estimate based on partial data,2,2,2,0,0,0,2,0,5
Sweden,2020-10-15,estimate based on partial data,2,3,2,1,1,0,2,0,5
Sweden,2020-10-16,forecast,2,2,2,1,1,0,2,0,5
Sweden,2020-10-17,forecast,2,2,2,0,0,0,2,0,4
Sweden,2020-10-18,forecast,2,2,2,1,1,0,2,0,5
Sweden,2020-10-19,forecast,1,1,2,0,0,0,1,0,3
Sweden,2020-10-20,forecast,2,2,2,1,1,0,2,0,5
Sweden,2020-10-21,forecast,2,2,2,0,0,0,2,0,5
Sweden,2020-10-22,forecast,2,3,3,1,1,0,2,0,6
Sweden,2020-10-23,forecast,2,3,3,1,1,0,2,0,6
Sweden,2020-10-24,forecast,2,2,4,0,0,0,2,0,5
Sweden,2020-10-25,forecast,2,3,6,1,1,0,2,0,6
Sweden,2020-10-26,forecast,1,2,6,0,0,0,1,0,4
Sweden,2020-10-27,forecast,2,3,7,0,0,0,2,0,6
Sweden,2020-10-28,forecast,2,3,17,0,0,0,2,0,6
Sweden,2020-10-29,forecast,2,4,29,1,1,0,2,0,7
Switzerland,2020-08-06,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-08-07,estimate,1,1,2,0,0,0,1,0,4
Switzerland,2020-08-08,estimate,1,1,2,0,0,0,1,0,3
Switzerland,2020-08-09,estimate,0,0,1,0,0,0,0,0,1
Switzerland,2020-08-10,estimate,0,0,1,0,0,0,0,0,1
Switzerland,2020-08-11,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-08-12,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-08-13,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-08-14,estimate,1,1,2,0,0,0,1,0,4
Switzerland,2020-08-15,estimate,1,1,2,0,0,0,1,0,3
Switzerland,2020-08-16,estimate,0,0,1,0,0,0,0,0,1
Switzerland,2020-08-17,estimate,0,0,1,0,0,0,0,0,1
Switzerland,2020-08-18,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-08-19,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-08-20,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-08-21,estimate,1,1,2,0,0,0,1,0,4
Switzerland,2020-08-22,estimate,1,1,2,0,0,0,1,0,3
Switzerland,2020-08-23,estimate,0,0,1,0,0,0,0,0,1
Switzerland,2020-08-24,estimate,0,0,1,0,0,0,0,0,1
Switzerland,2020-08-25,estimate,0,1,1,0,0,0,0,0,3
Switzerland,2020-08-26,estimate,0,1,1,0,0,0,0,0,3
Switzerland,2020-08-27,estimate,0,1,1,0,0,0,0,0,3
Switzerland,2020-08-28,estimate,1,2,2,0,0,0,1,0,4
Switzerland,2020-08-29,estimate,1,1,2,0,0,0,1,0,4
Switzerland,2020-08-30,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-08-31,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-09-01,estimate,1,1,2,0,0,0,1,0,3
Switzerland,2020-09-02,estimate,1,1,2,0,0,0,1,0,3
Switzerland,2020-09-03,estimate,1,1,2,0,0,0,1,0,3
Switzerland,2020-09-04,estimate,1,2,3,0,0,0,1,0,5
Switzerland,2020-09-05,estimate,1,2,2,0,0,0,1,0,5
Switzerland,2020-09-06,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-09-07,estimate,0,1,1,0,0,0,0,0,2
Switzerland,2020-09-08,estimate,1,2,2,0,0,0,1,0,4
Switzerland,2020-09-09,estimate,1,2,2,0,0,0,1,0,5
Switzerland,2020-09-10,estimate,1,2,2,0,0,0,1,0,4
Switzerland,2020-09-11,estimate,2,3,3,0,0,0,2,0,7
Switzerland,2020-09-12,estimate,2,2,3,0,0,0,2,0,6
Switzerland,2020-09-13,estimate,0,1,1,0,0,0,0,0,3
Switzerland,2020-09-14,estimate,0,1,1,0,0,0,0,0,3
Switzerland,2020-09-15,estimate,1,2,3,0,0,0,1,0,5
Switzerland,2020-09-16,estimate,1,2,3,0,0,0,1,0,5
Switzerland,2020-09-17,estimate,1,2,2,0,0,0,1,0,5
Switzerland,2020-09-18,estimate,2,4,4,0,1,0,2,0,8
Switzerland,2020-09-19,estimate,2,3,3,0,0,0,2,0,6
Switzerland,2020-09-20,estimate,0,1,2,0,0,0,0,0,3
Switzerland,2020-09-21,estimate,0,1,1,0,0,0,0,0,3
Switzerland,2020-09-22,estimate,1,2,2,0,0,0,1,0,5
Switzerland,2020-09-23,estimate,1,2,3,0,0,0,1,0,5
Switzerland,2020-09-24,estimate,1,2,2,0,0,0,1,0,5
Switzerland,2020-09-25,estimate,2,3,4,0,0,0,2,0,8
Switzerland,2020-09-26,estimate,2,3,3,0,0,0,2,0,6
Switzerland,2020-09-27,estimate,0,1,2,0,0,0,0,0,3
Switzerland,2020-09-28,estimate based on partial data,0,1,1,0,0,0,0,0,3
Switzerland,2020-09-29,estimate based on partial data,1,2,2,0,0,0,1,0,5
Switzerland,2020-09-30,estimate based on partial data,1,2,3,0,0,0,1,0,5
Switzerland,2020-10-01,estimate based on partial data,1,2,2,0,0,0,1,0,5
Switzerland,2020-10-02,estimate based on partial data,2,3,4,0,0,0,2,0,8
Switzerland,2020-10-03,estimate based on partial data,1,3,3,0,0,0,1,0,6
Switzerland,2020-10-04,estimate based on partial data,0,1,2,0,0,0,0,0,3
Switzerland,2020-10-05,estimate based on partial data,0,1,1,0,0,0,0,0,3
Switzerland,2020-10-06,estimate based on partial data,1,2,3,0,0,0,1,0,5
Switzerland,2020-10-07,estimate based on partial data,1,2,3,0,0,0,1,0,6
Switzerland,2020-10-08,estimate based on partial data,1,2,3,0,0,0,1,0,6
Switzerland,2020-10-09,estimate based on partial data,3,4,5,0,1,0,3,0,9
Switzerland,2020-10-10,estimate based on partial data,2,4,5,0,0,0,2,0,8
Switzerland,2020-10-11,estimate based on partial data,1,1,2,0,0,0,1,0,4
Switzerland,2020-10-12,estimate based on partial data,1,1,2,0,0,0,1,0,4
Switzerland,2020-10-13,estimate based on partial data,2,4,4,0,0,0,2,0,9
Switzerland,2020-10-14,estimate based on partial data,3,4,6,0,1,0,3,0,11
Switzerland,2020-10-15,estimate based on partial data,3,5,7,0,1,0,3,0,11
Switzerland,2020-10-16,forecast,6,13,26,0,2,0,6,0,28
Switzerland,2020-10-17,forecast,5,15,54,0,1,0,5,0,30
Switzerland,2020-10-18,forecast,2,15,181,0,0,0,2,0,16
Switzerland,2020-10-19,forecast,2,47,989,0,0,0,2,0,21
Switzerland,2020-10-20,forecast,5,725,18858,0,1,0,5,0,66
Switzerland,2020-10-21,forecast,5,4192,157779,0,1,0,5,0,98
Switzerland,2020-10-22,forecast,6,10097,331206,0,1,0,6,0,134
Switzerland,2020-10-23,forecast,10,26814,551441,0,2,0,10,0,478
Switzerland,2020-10-24,forecast,8,32087,552495,0,2,0,8,0,487
Switzerland,2020-10-25,forecast,3,41275,721293,0,0,0,3,0,274
Switzerland,2020-10-26,forecast,3,58748,921543,0,0,0,3,0,444
Switzerland,2020-10-27,forecast,8,108052,1314339,0,1,0,8,0,1552
Switzerland,2020-10-28,forecast,9,131716,1453390,0,2,0,9,0,2246
Switzerland,2020-10-29,forecast,9,164989,1542258,0,1,0,9,0,3131
Syria,2020-08-06,estimate,1,2,2,0,0,0,1,0,4
Syria,2020-08-07,estimate,1,1,1,0,0,0,1,0,3
Syria,2020-08-08,estimate,1,1,1,0,0,0,1,0,3
Syria,2020-08-09,estimate,1,1,1,0,0,0,1,0,3
Syria,2020-08-10,estimate,1,2,1,0,0,0,1,0,4
Syria,2020-08-11,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-08-12,estimate,1,1,1,0,0,0,1,0,3
Syria,2020-08-13,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-08-14,estimate,2,2,2,1,1,0,2,0,4
Syria,2020-08-15,estimate,1,2,2,0,0,0,1,0,4
Syria,2020-08-16,estimate,2,2,2,0,0,0,2,0,4
Syria,2020-08-17,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-08-18,estimate,3,3,2,0,1,1,3,0,6
Syria,2020-08-19,estimate,1,2,2,0,0,0,1,0,4
Syria,2020-08-20,estimate,3,3,3,0,1,1,3,0,7
Syria,2020-08-21,estimate,2,3,2,2,2,0,2,0,6
Syria,2020-08-22,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-08-23,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-08-24,estimate,2,3,2,0,1,0,2,0,6
Syria,2020-08-25,estimate,3,4,3,0,1,0,3,0,7
Syria,2020-08-26,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-08-27,estimate,4,4,3,1,2,1,4,0,8
Syria,2020-08-28,estimate,3,3,3,0,1,1,3,0,7
Syria,2020-08-29,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-08-30,estimate,2,3,2,1,1,0,2,0,6
Syria,2020-08-31,estimate,3,3,3,0,1,1,3,0,6
Syria,2020-09-01,estimate,4,4,3,1,2,1,4,0,8
Syria,2020-09-02,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-09-03,estimate,4,4,3,1,2,1,4,0,8
Syria,2020-09-04,estimate,3,3,3,0,1,1,3,0,7
Syria,2020-09-05,estimate,2,3,2,1,1,0,2,0,5
Syria,2020-09-06,estimate,2,3,2,2,2,0,2,0,6
Syria,2020-09-07,estimate,3,3,2,0,1,1,3,0,6
Syria,2020-09-08,estimate,4,4,3,1,2,1,4,0,8
Syria,2020-09-09,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-09-10,estimate,4,4,3,1,2,1,4,0,8
Syria,2020-09-11,estimate,3,3,3,0,1,1,3,0,7
Syria,2020-09-12,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-09-13,estimate,2,3,2,1,1,0,2,0,6
Syria,2020-09-14,estimate,3,3,2,0,1,1,3,0,6
Syria,2020-09-15,estimate,3,4,3,0,1,0,3,0,7
Syria,2020-09-16,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-09-17,estimate,3,4,3,0,1,0,3,0,8
Syria,2020-09-18,estimate,2,3,2,0,1,0,2,0,6
Syria,2020-09-19,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-09-20,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-09-21,estimate,2,3,2,1,1,0,2,0,6
Syria,2020-09-22,estimate,3,4,3,0,1,1,3,0,7
Syria,2020-09-23,estimate,2,2,2,1,1,0,2,0,4
Syria,2020-09-24,estimate,3,4,3,0,1,0,3,0,7
Syria,2020-09-25,estimate,2,3,2,1,1,0,2,0,6
Syria,2020-09-26,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-09-27,estimate,2,2,2,1,1,0,2,0,5
Syria,2020-09-28,estimate based on partial data,2,3,2,1,1,0,2,0,5
Syria,2020-09-29,estimate based on partial data,3,3,3,0,1,1,3,0,7
Syria,2020-09-30,estimate based on partial data,2,2,2,0,0,0,2,0,4
Syria,2020-10-01,estimate based on partial data,3,3,3,0,1,1,3,0,7
Syria,2020-10-02,estimate based on partial data,2,3,2,1,1,0,2,0,6
Syria,2020-10-03,estimate based on partial data,2,2,2,0,0,0,2,0,4
Syria,2020-10-04,estimate based on partial data,2,2,2,1,1,0,2,0,5
Syria,2020-10-05,estimate based on partial data,2,3,2,1,1,0,2,0,5
Syria,2020-10-06,estimate based on partial data,3,3,3,0,1,1,3,0,7
Syria,2020-10-07,estimate based on partial data,2,2,2,0,0,0,2,0,4
Syria,2020-10-08,estimate based on partial data,3,3,3,0,1,1,3,0,7
Syria,2020-10-09,estimate based on partial data,2,3,2,1,1,0,2,0,6
Syria,2020-10-10,estimate based on partial data,2,2,2,0,0,0,2,0,4
Syria,2020-10-11,estimate based on partial data,2,2,2,1,1,0,2,0,5
Syria,2020-10-12,estimate based on partial data,2,3,2,1,1,0,2,0,6
Syria,2020-10-13,estimate based on partial data,3,3,3,0,1,1,3,0,7
Syria,2020-10-14,estimate based on partial data,2,2,2,1,1,0,2,0,5
Syria,2020-10-15,estimate based on partial data,3,4,3,0,1,0,3,0,8
Syria,2020-10-16,forecast,3,3,3,0,1,1,3,0,7
Syria,2020-10-17,forecast,2,2,2,1,1,0,2,0,5
Syria,2020-10-18,forecast,2,3,3,1,1,0,2,0,6
Syria,2020-10-19,forecast,2,3,4,0,1,0,2,0,7
Syria,2020-10-20,forecast,3,4,5,0,1,0,3,0,9
Syria,2020-10-21,forecast,2,3,4,1,1,0,2,0,6
Syria,2020-10-22,forecast,4,5,9,0,1,1,4,0,11
Syria,2020-10-23,forecast,3,5,21,0,1,0,3,0,10
Syria,2020-10-24,forecast,2,4,15,1,1,0,2,0,8
Syria,2020-10-25,forecast,2,6,53,0,1,0,2,0,10
Syria,2020-10-26,forecast,3,8,58,0,1,0,3,0,12
Syria,2020-10-27,forecast,4,14,150,0,1,0,4,0,16
Syria,2020-10-28,forecast,2,12,190,0,0,0,2,0,11
Syria,2020-10-29,forecast,4,26,424,0,1,0,4,0,20
Tajikistan,2020-08-06,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-07,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-08,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-08-09,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-10,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-08-11,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-12,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-13,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-14,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-15,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-08-16,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-17,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-18,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-19,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-20,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-21,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-22,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-08-23,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-24,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-25,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-26,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-27,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-28,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-29,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-08-30,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-08-31,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-01,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-02,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-03,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-04,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-05,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-09-06,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-07,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-08,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-09-09,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-10,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-11,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-12,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-09-13,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-14,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-15,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-16,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-17,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-18,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-19,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-09-20,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-21,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-09-22,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-09-23,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-24,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-25,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-26,estimate,0,0,0,0,0,0,0,0,1
Tajikistan,2020-09-27,estimate,0,0,1,0,0,0,0,0,1
Tajikistan,2020-09-28,estimate based on partial data,0,0,0,0,0,0,0,0,1
Tajikistan,2020-09-29,estimate based on partial data,0,0,0,0,0,0,0,0,1
Tajikistan,2020-09-30,estimate based on partial data,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-01,estimate based on partial data,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-02,estimate based on partial data,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-03,estimate based on partial data,0,0,0,0,0,0,0,0,1
Tajikistan,2020-10-04,estimate based on partial data,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-05,estimate based on partial data,0,0,0,0,0,0,0,0,1
Tajikistan,2020-10-06,estimate based on partial data,0,0,0,0,0,0,0,0,1
Tajikistan,2020-10-07,estimate based on partial data,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-08,estimate based on partial data,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-09,estimate based on partial data,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-10,estimate based on partial data,0,0,0,0,0,0,0,0,0
Tajikistan,2020-10-11,estimate based on partial data,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-12,estimate based on partial data,0,0,0,0,0,0,0,0,1
Tajikistan,2020-10-13,estimate based on partial data,0,0,0,0,0,0,0,0,1
Tajikistan,2020-10-14,estimate based on partial data,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-15,estimate based on partial data,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-16,forecast,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-17,forecast,0,0,0,0,0,0,0,0,0
Tajikistan,2020-10-18,forecast,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-19,forecast,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-20,forecast,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-21,forecast,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-22,forecast,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-23,forecast,0,0,2,0,0,0,0,0,1
Tajikistan,2020-10-24,forecast,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-25,forecast,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-26,forecast,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-27,forecast,0,0,1,0,0,0,0,0,1
Tajikistan,2020-10-28,forecast,0,0,2,0,0,0,0,0,1
Tajikistan,2020-10-29,forecast,0,0,3,0,0,0,0,0,1
Togo,2020-08-06,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-08-07,estimate,0,0,1,0,0,0,0,0,2
Togo,2020-08-08,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-09,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-10,estimate,0,0,0,0,0,0,0,0,1
Togo,2020-08-11,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-08-12,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-13,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-08-14,estimate,0,0,1,0,0,0,0,0,2
Togo,2020-08-15,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-16,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-17,estimate,0,0,0,0,0,0,0,0,1
Togo,2020-08-18,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-08-19,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-20,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-08-21,estimate,0,0,1,0,0,0,0,0,2
Togo,2020-08-22,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-23,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-24,estimate,0,0,0,0,0,0,0,0,1
Togo,2020-08-25,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-08-26,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-27,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-08-28,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-08-29,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-30,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-08-31,estimate,0,0,0,0,0,0,0,0,1
Togo,2020-09-01,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-02,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-09-03,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-04,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-05,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-09-06,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-07,estimate,0,0,0,0,0,0,0,0,1
Togo,2020-09-08,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-09,estimate,0,0,1,0,0,0,0,0,2
Togo,2020-09-10,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-11,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-12,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-09-13,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-14,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-09-15,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-16,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-17,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-18,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-19,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-09-20,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-21,estimate,0,0,0,0,0,0,0,0,1
Togo,2020-09-22,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-23,estimate,0,0,1,0,0,0,0,0,2
Togo,2020-09-24,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-25,estimate,0,1,1,0,0,0,0,0,2
Togo,2020-09-26,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-09-27,estimate,0,0,1,0,0,0,0,0,1
Togo,2020-09-28,estimate based on partial data,0,0,0,0,0,0,0,0,1
Togo,2020-09-29,estimate based on partial data,0,1,1,0,0,0,0,0,2
Togo,2020-09-30,estimate based on partial data,0,0,1,0,0,0,0,0,1
Togo,2020-10-01,estimate based on partial data,0,1,1,0,0,0,0,0,2
Togo,2020-10-02,estimate based on partial data,0,1,1,0,0,0,0,0,2
Togo,2020-10-03,estimate based on partial data,0,0,1,0,0,0,0,0,1
Togo,2020-10-04,estimate based on partial data,0,0,1,0,0,0,0,0,1
Togo,2020-10-05,estimate based on partial data,0,0,0,0,0,0,0,0,1
Togo,2020-10-06,estimate based on partial data,0,1,1,0,0,0,0,0,2
Togo,2020-10-07,estimate based on partial data,0,0,1,0,0,0,0,0,1
Togo,2020-10-08,estimate based on partial data,0,1,1,0,0,0,0,0,2
Togo,2020-10-09,estimate based on partial data,0,1,1,0,0,0,0,0,2
Togo,2020-10-10,estimate based on partial data,0,0,1,0,0,0,0,0,1
Togo,2020-10-11,estimate based on partial data,0,0,1,0,0,0,0,0,1
Togo,2020-10-12,estimate based on partial data,0,0,0,0,0,0,0,0,1
Togo,2020-10-13,estimate based on partial data,0,1,1,0,0,0,0,0,2
Togo,2020-10-14,estimate based on partial data,0,0,1,0,0,0,0,0,1
Togo,2020-10-15,estimate based on partial data,0,1,1,0,0,0,0,0,2
Togo,2020-10-16,forecast,0,1,2,0,0,0,0,0,2
Togo,2020-10-17,forecast,0,1,13,0,0,0,0,0,1
Togo,2020-10-18,forecast,0,3,83,0,0,0,0,0,1
Togo,2020-10-19,forecast,0,11,360,0,0,0,0,0,1
Togo,2020-10-20,forecast,0,607,20323,0,0,0,0,0,2
Togo,2020-10-21,forecast,0,2569,85755,0,0,0,0,0,1
Togo,2020-10-22,forecast,0,18428,424890,0,0,0,0,0,2
Togo,2020-10-23,forecast,0,22002,553976,0,0,0,0,0,2
Togo,2020-10-24,forecast,0,33364,796287,0,0,0,0,0,1
Togo,2020-10-25,forecast,0,30462,746954,0,0,0,0,0,2
Togo,2020-10-26,forecast,0,28024,629209,0,0,0,0,0,1
Togo,2020-10-27,forecast,0,44709,897159,0,0,0,0,0,2
Togo,2020-10-28,forecast,0,32230,626813,0,0,0,0,0,2
Togo,2020-10-29,forecast,0,34980,637433,0,0,0,0,0,2
Trinidad & Tobago,2020-08-30,estimate,1,1,1,0,0,0,1,0,3
Trinidad & Tobago,2020-08-31,estimate,1,2,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-01,estimate,1,1,2,0,0,0,1,0,3
Trinidad & Tobago,2020-09-02,estimate,1,2,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-03,estimate,1,1,1,0,0,0,1,0,3
Trinidad & Tobago,2020-09-04,estimate,1,1,1,0,0,0,1,0,3
Trinidad & Tobago,2020-09-05,estimate,2,3,2,1,1,0,2,0,6
Trinidad & Tobago,2020-09-06,estimate,1,2,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-07,estimate,2,2,2,0,0,0,2,0,5
Trinidad & Tobago,2020-09-08,estimate,1,2,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-09,estimate,1,2,2,0,0,0,1,0,5
Trinidad & Tobago,2020-09-10,estimate,1,1,2,0,0,0,1,0,3
Trinidad & Tobago,2020-09-11,estimate,1,1,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-12,estimate,2,3,3,0,1,0,2,0,6
Trinidad & Tobago,2020-09-13,estimate,1,2,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-14,estimate,2,2,2,0,0,0,2,0,5
Trinidad & Tobago,2020-09-15,estimate,1,2,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-16,estimate,1,2,2,0,0,0,1,0,5
Trinidad & Tobago,2020-09-17,estimate,1,1,2,0,0,0,1,0,3
Trinidad & Tobago,2020-09-18,estimate,1,1,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-19,estimate,2,3,3,1,1,0,2,0,6
Trinidad & Tobago,2020-09-20,estimate,1,2,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-21,estimate,2,2,2,0,0,0,2,0,5
Trinidad & Tobago,2020-09-22,estimate,1,2,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-23,estimate,1,2,2,0,0,0,1,0,4
Trinidad & Tobago,2020-09-24,estimate,1,1,1,0,0,0,1,0,3
Trinidad & Tobago,2020-09-25,estimate,1,1,2,0,0,0,1,0,3
